==========================================
SLURM_JOB_ID = 8521660
SLURM_JOB_NODELIST = e22-04
TMPDIR = /tmp/SLURM_8521660
==========================================
==============================================
Array task: 9   Node: e22-04.hpc.usc.edu   Start: Sun May  3 14:54:57 PDT 2026
==============================================
Running lambda=1.5  adv_c=0.1,0.5,1.0,3.0,10.0  ratios=none,0.85,0.90,0.93,0.95,0.97,0.99 (ternary EO + projection)
==============================================
Train=17348 Val=3717 Test=3718  Tag=lam_1.5
Class distribution train: [2914, 1001, 13433]
Config: ternary EO adversary on softmax probs, projection=True, reweighting=FALSE, warmup=5
Grid: 5 cells x 7 ratios = 35 rows
  [ 1/5] lam=1.500 c=0.10 ratio= none  val_f1m=0.5427 val_FPRgap=0.1235  test_f1m=0.5431 test_FPRgap=0.1314
  [ 1/5] lam=1.500 c=0.10 ratio= 0.85  val_f1m=0.5599 val_FPRgap=0.0521  test_f1m=0.5682 test_FPRgap=0.0232
  [ 1/5] lam=1.500 c=0.10 ratio= 0.90  val_f1m=0.5599 val_FPRgap=0.0521  test_f1m=0.5682 test_FPRgap=0.0232
  [ 1/5] lam=1.500 c=0.10 ratio= 0.93  val_f1m=0.5599 val_FPRgap=0.0521  test_f1m=0.5682 test_FPRgap=0.0232
  [ 1/5] lam=1.500 c=0.10 ratio= 0.95  val_f1m=0.5599 val_FPRgap=0.0521  test_f1m=0.5682 test_FPRgap=0.0232
  [ 1/5] lam=1.500 c=0.10 ratio= 0.97  val_f1m=0.5599 val_FPRgap=0.0521  test_f1m=0.5682 test_FPRgap=0.0232
  [ 1/5] lam=1.500 c=0.10 ratio= 0.99  val_f1m=0.5599 val_FPRgap=0.0521  test_f1m=0.5682 test_FPRgap=0.0232
  [ 2/5] lam=1.500 c=0.50 ratio= none  val_f1m=0.5331 val_FPRgap=0.1168  test_f1m=0.5434 test_FPRgap=0.1470
  [ 2/5] lam=1.500 c=0.50 ratio= 0.85  val_f1m=0.4974 val_FPRgap=0.0579  test_f1m=0.5041 test_FPRgap=0.0363
  [ 2/5] lam=1.500 c=0.50 ratio= 0.90  val_f1m=0.4974 val_FPRgap=0.0579  test_f1m=0.5041 test_FPRgap=0.0363
  [ 2/5] lam=1.500 c=0.50 ratio= 0.93  val_f1m=0.4974 val_FPRgap=0.0579  test_f1m=0.5041 test_FPRgap=0.0363
  [ 2/5] lam=1.500 c=0.50 ratio= 0.95  val_f1m=0.5065 val_FPRgap=0.0594  test_f1m=0.5133 test_FPRgap=0.0384
  [ 2/5] lam=1.500 c=0.50 ratio= 0.97  val_f1m=0.5251 val_FPRgap=0.0617  test_f1m=0.5372 test_FPRgap=0.0268
  [ 2/5] lam=1.500 c=0.50 ratio= 0.99  val_f1m=0.5295 val_FPRgap=0.0777  test_f1m=0.5384 test_FPRgap=0.0921
  [ 3/5] lam=1.500 c=1.00 ratio= none  val_f1m=0.5317 val_FPRgap=0.1258  test_f1m=0.5295 test_FPRgap=0.1349
  [ 3/5] lam=1.500 c=1.00 ratio= 0.85  val_f1m=0.4953 val_FPRgap=0.0483  test_f1m=0.5059 test_FPRgap=0.0191
  [ 3/5] lam=1.500 c=1.00 ratio= 0.90  val_f1m=0.4953 val_FPRgap=0.0483  test_f1m=0.5059 test_FPRgap=0.0191
  [ 3/5] lam=1.500 c=1.00 ratio= 0.93  val_f1m=0.4953 val_FPRgap=0.0483  test_f1m=0.5059 test_FPRgap=0.0191
  [ 3/5] lam=1.500 c=1.00 ratio= 0.95  val_f1m=0.5168 val_FPRgap=0.0502  test_f1m=0.5218 test_FPRgap=0.0216
  [ 3/5] lam=1.500 c=1.00 ratio= 0.97  val_f1m=0.5168 val_FPRgap=0.0502  test_f1m=0.5218 test_FPRgap=0.0216
  [ 3/5] lam=1.500 c=1.00 ratio= 0.99  val_f1m=0.5278 val_FPRgap=0.0724  test_f1m=0.5249 test_FPRgap=0.0625
  [ 4/5] lam=1.500 c=3.00 ratio= none  val_f1m=0.5309 val_FPRgap=0.1284  test_f1m=0.5392 test_FPRgap=0.1258
  [ 4/5] lam=1.500 c=3.00 ratio= 0.85  val_f1m=0.4908 val_FPRgap=0.0136  test_f1m=0.4983 test_FPRgap=0.0110
  [ 4/5] lam=1.500 c=3.00 ratio= 0.90  val_f1m=0.4908 val_FPRgap=0.0136  test_f1m=0.4983 test_FPRgap=0.0110
  [ 4/5] lam=1.500 c=3.00 ratio= 0.93  val_f1m=0.5110 val_FPRgap=0.0325  test_f1m=0.5219 test_FPRgap=0.0332
  [ 4/5] lam=1.500 c=3.00 ratio= 0.95  val_f1m=0.5110 val_FPRgap=0.0325  test_f1m=0.5219 test_FPRgap=0.0332
  [ 4/5] lam=1.500 c=3.00 ratio= 0.97  val_f1m=0.5250 val_FPRgap=0.0489  test_f1m=0.5333 test_FPRgap=0.0208
  [ 4/5] lam=1.500 c=3.00 ratio= 0.99  val_f1m=0.5378 val_FPRgap=0.0260  test_f1m=0.5437 test_FPRgap=0.0343
