==========================================
SLURM_JOB_ID = 8158626
SLURM_JOB_NODELIST = d23-10
TMPDIR = /tmp/SLURM_8158626
==========================================
==============================================
Array task: 4   Node: d23-10.hpc.usc.edu   Start: Sat Apr 18 11:47:06 PDT 2026
==============================================
Running lambda=0.15  adv_c=0.1,0.5,1.0,3.0,10.0  ratios=none,0.85,0.90,0.93,0.95,0.97,0.99
==============================================
Train=5828 (AAE=993, SAE=4835) Val=1249 Test=1249
Tag: lam_0.15
Config: leaf_adv=True, reweighting=FALSE, threshold_tuning=PER-GROUP, post_processing=NONE
Grid: 5 cells x 7 ratios = 35 rows  lambda=[0.15]  adv_c=[0.1, 0.5, 1.0, 3.0, 10.0]  ratios=[None, 0.85, 0.9, 0.93, 0.95, 0.97, 0.99]
  [ 1/5] lam=0.150 c=0.10 ratio= none  t_aae=0.500 t_sae=0.500  val_f1=0.8505 val_FPR_gap=0.1588  test_f1=0.8266 test_FPR_gap=0.2973
  [ 1/5] lam=0.150 c=0.10 ratio= 0.85  t_aae=0.884 t_sae=0.737  val_f1=0.7454 val_FPR_gap=0.0002  test_f1=0.7689 test_FPR_gap=0.0181
  [ 1/5] lam=0.150 c=0.10 ratio= 0.90  t_aae=0.541 t_sae=0.345  val_f1=0.8363 val_FPR_gap=0.0006  test_f1=0.8133 test_FPR_gap=0.1128
  [ 1/5] lam=0.150 c=0.10 ratio= 0.93  t_aae=0.541 t_sae=0.345  val_f1=0.8363 val_FPR_gap=0.0006  test_f1=0.8133 test_FPR_gap=0.1128
  [ 1/5] lam=0.150 c=0.10 ratio= 0.95  t_aae=0.541 t_sae=0.345  val_f1=0.8363 val_FPR_gap=0.0006  test_f1=0.8133 test_FPR_gap=0.1128
  [ 1/5] lam=0.150 c=0.10 ratio= 0.97  t_aae=0.541 t_sae=0.345  val_f1=0.8363 val_FPR_gap=0.0006  test_f1=0.8133 test_FPR_gap=0.1128
  [ 1/5] lam=0.150 c=0.10 ratio= 0.99  t_aae=0.622 t_sae=0.443  val_f1=0.8433 val_FPR_gap=0.0024  test_f1=0.8220 test_FPR_gap=0.0803
  [ 2/5] lam=0.150 c=0.50 ratio= none  t_aae=0.500 t_sae=0.500  val_f1=0.8477 val_FPR_gap=0.0746  test_f1=0.8312 test_FPR_gap=0.3427
  [ 2/5] lam=0.150 c=0.50 ratio= 0.85  t_aae=0.851 t_sae=0.737  val_f1=0.7610 val_FPR_gap=0.0002  test_f1=0.7764 test_FPR_gap=0.0863
  [ 2/5] lam=0.150 c=0.50 ratio= 0.90  t_aae=0.851 t_sae=0.720  val_f1=0.7673 val_FPR_gap=0.0015  test_f1=0.7785 test_FPR_gap=0.0779
  [ 2/5] lam=0.150 c=0.50 ratio= 0.93  t_aae=0.296 t_sae=0.198  val_f1=0.8163 val_FPR_gap=0.0015  test_f1=0.7898 test_FPR_gap=0.2336
  [ 2/5] lam=0.150 c=0.50 ratio= 0.95  t_aae=0.296 t_sae=0.198  val_f1=0.8163 val_FPR_gap=0.0015  test_f1=0.7898 test_FPR_gap=0.2336
  [ 2/5] lam=0.150 c=0.50 ratio= 0.97  t_aae=0.639 t_sae=0.427  val_f1=0.8394 val_FPR_gap=0.0026  test_f1=0.8331 test_FPR_gap=0.0096
  [ 2/5] lam=0.150 c=0.50 ratio= 0.99  t_aae=0.639 t_sae=0.427  val_f1=0.8394 val_FPR_gap=0.0026  test_f1=0.8331 test_FPR_gap=0.0096
  [ 3/5] lam=0.150 c=1.00 ratio= none  t_aae=0.500 t_sae=0.500  val_f1=0.8436 val_FPR_gap=0.1353  test_f1=0.8264 test_FPR_gap=0.3814
  [ 3/5] lam=0.150 c=1.00 ratio= 0.85  t_aae=0.443 t_sae=0.296  val_f1=0.8323 val_FPR_gap=0.0004  test_f1=0.8116 test_FPR_gap=0.2866
  [ 3/5] lam=0.150 c=1.00 ratio= 0.90  t_aae=0.443 t_sae=0.296  val_f1=0.8323 val_FPR_gap=0.0004  test_f1=0.8116 test_FPR_gap=0.2866
  [ 3/5] lam=0.150 c=1.00 ratio= 0.93  t_aae=0.443 t_sae=0.296  val_f1=0.8323 val_FPR_gap=0.0004  test_f1=0.8116 test_FPR_gap=0.2866
  [ 3/5] lam=0.150 c=1.00 ratio= 0.95  t_aae=0.443 t_sae=0.296  val_f1=0.8323 val_FPR_gap=0.0004  test_f1=0.8116 test_FPR_gap=0.2866
  [ 3/5] lam=0.150 c=1.00 ratio= 0.97  t_aae=0.443 t_sae=0.296  val_f1=0.8323 val_FPR_gap=0.0004  test_f1=0.8116 test_FPR_gap=0.2866
  [ 3/5] lam=0.150 c=1.00 ratio= 0.99  t_aae=0.541 t_sae=0.394  val_f1=0.8399 val_FPR_gap=0.0026  test_f1=0.8167 test_FPR_gap=0.2674
  [ 4/5] lam=0.150 c=3.00 ratio= none  t_aae=0.500 t_sae=0.500  val_f1=0.8527 val_FPR_gap=0.0730  test_f1=0.8263 test_FPR_gap=0.2603
  [ 4/5] lam=0.150 c=3.00 ratio= 0.85  t_aae=0.851 t_sae=0.737  val_f1=0.7550 val_FPR_gap=0.0002  test_f1=0.7651 test_FPR_gap=0.0863
  [ 4/5] lam=0.150 c=3.00 ratio= 0.90  t_aae=0.835 t_sae=0.590  val_f1=0.8103 val_FPR_gap=0.0004  test_f1=0.8080 test_FPR_gap=0.0849
  [ 4/5] lam=0.150 c=3.00 ratio= 0.93  t_aae=0.835 t_sae=0.590  val_f1=0.8103 val_FPR_gap=0.0004  test_f1=0.8080 test_FPR_gap=0.0849
  [ 4/5] lam=0.150 c=3.00 ratio= 0.95  t_aae=0.835 t_sae=0.590  val_f1=0.8103 val_FPR_gap=0.0004  test_f1=0.8080 test_FPR_gap=0.0849
  [ 4/5] lam=0.150 c=3.00 ratio= 0.97  t_aae=0.345 t_sae=0.296  val_f1=0.8392 val_FPR_gap=0.0004  test_f1=0.8101 test_FPR_gap=0.3623
  [ 4/5] lam=0.150 c=3.00 ratio= 0.99  t_aae=0.524 t_sae=0.427  val_f1=0.8528 val_FPR_gap=0.0007  test_f1=0.8223 test_FPR_gap=0.2168
  [ 5/5] lam=0.150 c=10.00 ratio= none  t_aae=0.500 t_sae=0.500  val_f1=0.8543 val_FPR_gap=0.1200  test_f1=0.8191 test_FPR_gap=0.2469
  [ 5/5] lam=0.150 c=10.00 ratio= 0.85  t_aae=0.802 t_sae=0.476  val_f1=0.8319 val_FPR_gap=0.0011  test_f1=0.8020 test_FPR_gap=0.0129
  [ 5/5] lam=0.150 c=10.00 ratio= 0.90  t_aae=0.802 t_sae=0.476  val_f1=0.8319 val_FPR_gap=0.0011  test_f1=0.8020 test_FPR_gap=0.0129
  [ 5/5] lam=0.150 c=10.00 ratio= 0.93  t_aae=0.802 t_sae=0.476  val_f1=0.8319 val_FPR_gap=0.0011  test_f1=0.8020 test_FPR_gap=0.0129
  [ 5/5] lam=0.150 c=10.00 ratio= 0.95  t_aae=0.802 t_sae=0.476  val_f1=0.8319 val_FPR_gap=0.0011  test_f1=0.8020 test_FPR_gap=0.0129
  [ 5/5] lam=0.150 c=10.00 ratio= 0.97  t_aae=0.802 t_sae=0.476  val_f1=0.8319 val_FPR_gap=0.0011  test_f1=0.8020 test_FPR_gap=0.0129
  [ 5/5] lam=0.150 c=10.00 ratio= 0.99  t_aae=0.590 t_sae=0.443  val_f1=0.8506 val_FPR_gap=0.0158  test_f1=0.8162 test_FPR_gap=0.0266

Saved: data/results/adv_xgb_thresh_grid/lam_0.15_grid.csv  (35 rows)

Task lam_0.15 completed at: Sat Apr 18 12:16:17 PDT 2026
