==========================================
SLURM_JOB_ID = 8521668
SLURM_JOB_NODELIST = e22-01
TMPDIR = /tmp/SLURM_8521668
==========================================
==============================================
Array task: 6   Node: e22-01.hpc.usc.edu   Start: Sun May  3 14:54:57 PDT 2026
==============================================
Running lambda=0.4  adv_c=0.1,0.5,1.0,3.0,10.0  ratios=none,0.85,0.90,0.93,0.95,0.97,0.99 (ternary EO + projection)
==============================================
Train=17348 Val=3717 Test=3718  Tag=lam_0.4
Class distribution train: [2914, 1001, 13433]
Config: ternary EO adversary on softmax probs, projection=True, reweighting=FALSE, warmup=5
Grid: 5 cells x 7 ratios = 35 rows
  [ 1/5] lam=0.400 c=0.10 ratio= none  val_f1m=0.5433 val_FPRgap=0.1153  test_f1m=0.5405 test_FPRgap=0.1613
  [ 1/5] lam=0.400 c=0.10 ratio= 0.85  val_f1m=0.4980 val_FPRgap=0.0546  test_f1m=0.5158 test_FPRgap=0.0389
  [ 1/5] lam=0.400 c=0.10 ratio= 0.90  val_f1m=0.4980 val_FPRgap=0.0546  test_f1m=0.5158 test_FPRgap=0.0389
  [ 1/5] lam=0.400 c=0.10 ratio= 0.93  val_f1m=0.5332 val_FPRgap=0.0564  test_f1m=0.5332 test_FPRgap=0.0376
  [ 1/5] lam=0.400 c=0.10 ratio= 0.95  val_f1m=0.5332 val_FPRgap=0.0564  test_f1m=0.5332 test_FPRgap=0.0376
  [ 1/5] lam=0.400 c=0.10 ratio= 0.97  val_f1m=0.5332 val_FPRgap=0.0564  test_f1m=0.5332 test_FPRgap=0.0376
  [ 1/5] lam=0.400 c=0.10 ratio= 0.99  val_f1m=0.5452 val_FPRgap=0.0558  test_f1m=0.5600 test_FPRgap=0.0342
  [ 2/5] lam=0.400 c=0.50 ratio= none  val_f1m=0.5316 val_FPRgap=0.1214  test_f1m=0.5277 test_FPRgap=0.1405
  [ 2/5] lam=0.400 c=0.50 ratio= 0.85  val_f1m=0.4951 val_FPRgap=0.0610  test_f1m=0.5098 test_FPRgap=0.0427
  [ 2/5] lam=0.400 c=0.50 ratio= 0.90  val_f1m=0.4951 val_FPRgap=0.0610  test_f1m=0.5098 test_FPRgap=0.0427
  [ 2/5] lam=0.400 c=0.50 ratio= 0.93  val_f1m=0.4951 val_FPRgap=0.0610  test_f1m=0.5098 test_FPRgap=0.0427
  [ 2/5] lam=0.400 c=0.50 ratio= 0.95  val_f1m=0.5074 val_FPRgap=0.0631  test_f1m=0.5161 test_FPRgap=0.0447
  [ 2/5] lam=0.400 c=0.50 ratio= 0.97  val_f1m=0.5208 val_FPRgap=0.0661  test_f1m=0.5218 test_FPRgap=0.0459
  [ 2/5] lam=0.400 c=0.50 ratio= 0.99  val_f1m=0.5264 val_FPRgap=0.0783  test_f1m=0.5254 test_FPRgap=0.0830
  [ 3/5] lam=0.400 c=1.00 ratio= none  val_f1m=0.5251 val_FPRgap=0.1176  test_f1m=0.5485 test_FPRgap=0.1361
  [ 3/5] lam=0.400 c=1.00 ratio= 0.85  val_f1m=0.5201 val_FPRgap=0.0464  test_f1m=0.5431 test_FPRgap=0.0392
  [ 3/5] lam=0.400 c=1.00 ratio= 0.90  val_f1m=0.5201 val_FPRgap=0.0464  test_f1m=0.5431 test_FPRgap=0.0392
  [ 3/5] lam=0.400 c=1.00 ratio= 0.93  val_f1m=0.5201 val_FPRgap=0.0464  test_f1m=0.5431 test_FPRgap=0.0392
  [ 3/5] lam=0.400 c=1.00 ratio= 0.95  val_f1m=0.5201 val_FPRgap=0.0464  test_f1m=0.5431 test_FPRgap=0.0392
  [ 3/5] lam=0.400 c=1.00 ratio= 0.97  val_f1m=0.5201 val_FPRgap=0.0464  test_f1m=0.5431 test_FPRgap=0.0392
  [ 3/5] lam=0.400 c=1.00 ratio= 0.99  val_f1m=0.5204 val_FPRgap=0.0695  test_f1m=0.5467 test_FPRgap=0.0795
  [ 4/5] lam=0.400 c=3.00 ratio= none  val_f1m=0.5245 val_FPRgap=0.1325  test_f1m=0.5346 test_FPRgap=0.1484
  [ 4/5] lam=0.400 c=3.00 ratio= 0.85  val_f1m=0.5167 val_FPRgap=0.0589  test_f1m=0.5315 test_FPRgap=0.0287
  [ 4/5] lam=0.400 c=3.00 ratio= 0.90  val_f1m=0.5167 val_FPRgap=0.0589  test_f1m=0.5315 test_FPRgap=0.0287
