==========================================
SLURM_JOB_ID = 8521666
SLURM_JOB_NODELIST = e22-12
TMPDIR = /tmp/SLURM_8521666
==========================================
==============================================
Array task: 4   Node: e22-12.hpc.usc.edu   Start: Sun May  3 14:54:57 PDT 2026
==============================================
Running lambda=0.15  adv_c=0.1,0.5,1.0,3.0,10.0  ratios=none,0.85,0.90,0.93,0.95,0.97,0.99 (ternary EO + projection)
==============================================
Train=17348 Val=3717 Test=3718  Tag=lam_0.15
Class distribution train: [2914, 1001, 13433]
Config: ternary EO adversary on softmax probs, projection=True, reweighting=FALSE, warmup=5
Grid: 5 cells x 7 ratios = 35 rows
  [ 1/5] lam=0.150 c=0.10 ratio= none  val_f1m=0.5387 val_FPRgap=0.1338  test_f1m=0.5490 test_FPRgap=0.1471
  [ 1/5] lam=0.150 c=0.10 ratio= 0.85  val_f1m=0.5564 val_FPRgap=0.0564  test_f1m=0.5626 test_FPRgap=0.0457
  [ 1/5] lam=0.150 c=0.10 ratio= 0.90  val_f1m=0.5564 val_FPRgap=0.0564  test_f1m=0.5626 test_FPRgap=0.0457
  [ 1/5] lam=0.150 c=0.10 ratio= 0.93  val_f1m=0.5564 val_FPRgap=0.0564  test_f1m=0.5626 test_FPRgap=0.0457
  [ 1/5] lam=0.150 c=0.10 ratio= 0.95  val_f1m=0.5564 val_FPRgap=0.0564  test_f1m=0.5626 test_FPRgap=0.0457
  [ 1/5] lam=0.150 c=0.10 ratio= 0.97  val_f1m=0.5564 val_FPRgap=0.0564  test_f1m=0.5626 test_FPRgap=0.0457
  [ 1/5] lam=0.150 c=0.10 ratio= 0.99  val_f1m=0.5343 val_FPRgap=0.0857  test_f1m=0.5487 test_FPRgap=0.0865
  [ 2/5] lam=0.150 c=0.50 ratio= none  val_f1m=0.5326 val_FPRgap=0.1255  test_f1m=0.5354 test_FPRgap=0.1557
  [ 2/5] lam=0.150 c=0.50 ratio= 0.85  val_f1m=0.4849 val_FPRgap=0.0496  test_f1m=0.4954 test_FPRgap=0.0652
  [ 2/5] lam=0.150 c=0.50 ratio= 0.90  val_f1m=0.4849 val_FPRgap=0.0496  test_f1m=0.4954 test_FPRgap=0.0652
  [ 2/5] lam=0.150 c=0.50 ratio= 0.93  val_f1m=0.4987 val_FPRgap=0.0217  test_f1m=0.5032 test_FPRgap=0.0405
  [ 2/5] lam=0.150 c=0.50 ratio= 0.95  val_f1m=0.5235 val_FPRgap=0.0442  test_f1m=0.5203 test_FPRgap=0.0644
  [ 2/5] lam=0.150 c=0.50 ratio= 0.97  val_f1m=0.5235 val_FPRgap=0.0442  test_f1m=0.5203 test_FPRgap=0.0644
  [ 2/5] lam=0.150 c=0.50 ratio= 0.99  val_f1m=0.5318 val_FPRgap=0.0670  test_f1m=0.5330 test_FPRgap=0.0985
  [ 3/5] lam=0.150 c=1.00 ratio= none  val_f1m=0.5234 val_FPRgap=0.1264  test_f1m=0.5435 test_FPRgap=0.1320
  [ 3/5] lam=0.150 c=1.00 ratio= 0.85  val_f1m=0.5530 val_FPRgap=0.0635  test_f1m=0.5625 test_FPRgap=0.0524
  [ 3/5] lam=0.150 c=1.00 ratio= 0.90  val_f1m=0.5530 val_FPRgap=0.0635  test_f1m=0.5625 test_FPRgap=0.0524
  [ 3/5] lam=0.150 c=1.00 ratio= 0.93  val_f1m=0.5530 val_FPRgap=0.0635  test_f1m=0.5625 test_FPRgap=0.0524
  [ 3/5] lam=0.150 c=1.00 ratio= 0.95  val_f1m=0.5530 val_FPRgap=0.0635  test_f1m=0.5625 test_FPRgap=0.0524
  [ 3/5] lam=0.150 c=1.00 ratio= 0.97  val_f1m=0.5530 val_FPRgap=0.0635  test_f1m=0.5625 test_FPRgap=0.0524
  [ 3/5] lam=0.150 c=1.00 ratio= 0.99  val_f1m=0.5530 val_FPRgap=0.0635  test_f1m=0.5625 test_FPRgap=0.0524
  [ 4/5] lam=0.150 c=3.00 ratio= none  val_f1m=0.5353 val_FPRgap=0.1297  test_f1m=0.5405 test_FPRgap=0.1452
  [ 4/5] lam=0.150 c=3.00 ratio= 0.85  val_f1m=0.5609 val_FPRgap=0.0659  test_f1m=0.5493 test_FPRgap=0.0307
  [ 4/5] lam=0.150 c=3.00 ratio= 0.90  val_f1m=0.5609 val_FPRgap=0.0659  test_f1m=0.5493 test_FPRgap=0.0307
  [ 4/5] lam=0.150 c=3.00 ratio= 0.93  val_f1m=0.5609 val_FPRgap=0.0659  test_f1m=0.5493 test_FPRgap=0.0307
  [ 4/5] lam=0.150 c=3.00 ratio= 0.95  val_f1m=0.5609 val_FPRgap=0.0659  test_f1m=0.5493 test_FPRgap=0.0307
  [ 4/5] lam=0.150 c=3.00 ratio= 0.97  val_f1m=0.5609 val_FPRgap=0.0659  test_f1m=0.5493 test_FPRgap=0.0307
  [ 4/5] lam=0.150 c=3.00 ratio= 0.99  val_f1m=0.5330 val_FPRgap=0.0871  test_f1m=0.5367 test_FPRgap=0.0856
