lambda_adv,adv_hidden,adv_lr,min_f1_ratio,t_aae,t_sae,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,train_elapsed_sec
0.4,128,0.001,,0.5,0.5,0.8829701372074253,0.9320418684580535,0.9259259259259259,0.008648648648648649,0.9913513513513513,0.9653361344537815,0.9894957983193278,0.5025125628140703,0.0470479704797048,0.9529520295202952,0.8546112115732369,0.8556962025316456,0.4234133631118556,0.03839932183105615,0.0383993218310561,0.7142192443699982,0.027848309564176724,0.6863709348058215,0.07279226976028187,1.156363419433429,0.8908015061861215,0.9367798193709125,0.7407407407407407,0.00972972972972973,0.9902702702702703,0.9695378151260504,0.9831932773109243,0.5033444816053512,0.03505535055350553,0.9649446494464945,0.8637020968908171,0.8651482284887925,0.23739625913538953,0.025325620823775805,0.025325620823775763,0.6220426111730459,0.02239254014161763,0.5996500710314283,0.12463107643616021,1.1364448698737784,308.89
0.4,128,0.001,0.85,0.6714285714285715,0.3285714285714286,0.8724778046811945,0.9275672371638142,0.6666666666666666,0.021621621621621623,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6666666666666666,0.017527675276752766,0.9824723247232472,0.8423146473779385,0.9142857142857143,0.0,0.004093946344868857,0.004093946344868815,0.6666666666666666,0.019574648449187194,0.6470920182174794,0.35539211540033155,1.060431973695643,0.871705217859064,0.9272533170657313,0.6296296296296297,0.022702702702702703,0.9772972972972973,0.9600840336134454,0.967436974789916,0.6806020066889632,0.014760147601476014,0.985239852398524,0.8412870571221981,0.9193781634128706,0.05097237705933355,0.007942555101226689,0.007942555101226656,0.6551158181592964,0.018731425152089358,0.6363843930072071,0.4038982805348252,1.0522731589315895,308.89
0.4,128,0.001,0.9,0.6714285714285715,0.3285714285714286,0.8724778046811945,0.9275672371638142,0.6666666666666666,0.021621621621621623,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6666666666666666,0.017527675276752766,0.9824723247232472,0.8423146473779385,0.9142857142857143,0.0,0.004093946344868857,0.004093946344868815,0.6666666666666666,0.019574648449187194,0.6470920182174794,0.35539211540033155,1.060431973695643,0.871705217859064,0.9272533170657313,0.6296296296296297,0.022702702702702703,0.9772972972972973,0.9600840336134454,0.967436974789916,0.6806020066889632,0.014760147601476014,0.985239852398524,0.8412870571221981,0.9193781634128706,0.05097237705933355,0.007942555101226689,0.007942555101226656,0.6551158181592964,0.018731425152089358,0.6363843930072071,0.4038982805348252,1.0522731589315895,308.89
0.4,128,0.001,0.93,0.6714285714285715,0.3285714285714286,0.8724778046811945,0.9275672371638142,0.6666666666666666,0.021621621621621623,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6666666666666666,0.017527675276752766,0.9824723247232472,0.8423146473779385,0.9142857142857143,0.0,0.004093946344868857,0.004093946344868815,0.6666666666666666,0.019574648449187194,0.6470920182174794,0.35539211540033155,1.060431973695643,0.871705217859064,0.9272533170657313,0.6296296296296297,0.022702702702702703,0.9772972972972973,0.9600840336134454,0.967436974789916,0.6806020066889632,0.014760147601476014,0.985239852398524,0.8412870571221981,0.9193781634128706,0.05097237705933355,0.007942555101226689,0.007942555101226656,0.6551158181592964,0.018731425152089358,0.6363843930072071,0.4038982805348252,1.0522731589315895,308.89
0.4,128,0.001,0.95,0.6714285714285715,0.3285714285714286,0.8724778046811945,0.9275672371638142,0.6666666666666666,0.021621621621621623,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6666666666666666,0.017527675276752766,0.9824723247232472,0.8423146473779385,0.9142857142857143,0.0,0.004093946344868857,0.004093946344868815,0.6666666666666666,0.019574648449187194,0.6470920182174794,0.35539211540033155,1.060431973695643,0.871705217859064,0.9272533170657313,0.6296296296296297,0.022702702702702703,0.9772972972972973,0.9600840336134454,0.967436974789916,0.6806020066889632,0.014760147601476014,0.985239852398524,0.8412870571221981,0.9193781634128706,0.05097237705933355,0.007942555101226689,0.007942555101226656,0.6551158181592964,0.018731425152089358,0.6363843930072071,0.4038982805348252,1.0522731589315895,308.89
0.4,128,0.001,0.97,0.6714285714285715,0.3285714285714286,0.8724778046811945,0.9275672371638142,0.6666666666666666,0.021621621621621623,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6666666666666666,0.017527675276752766,0.9824723247232472,0.8423146473779385,0.9142857142857143,0.0,0.004093946344868857,0.004093946344868815,0.6666666666666666,0.019574648449187194,0.6470920182174794,0.35539211540033155,1.060431973695643,0.871705217859064,0.9272533170657313,0.6296296296296297,0.022702702702702703,0.9772972972972973,0.9600840336134454,0.967436974789916,0.6806020066889632,0.014760147601476014,0.985239852398524,0.8412870571221981,0.9193781634128706,0.05097237705933355,0.007942555101226689,0.007942555101226656,0.6551158181592964,0.018731425152089358,0.6363843930072071,0.4038982805348252,1.0522731589315895,308.89
0.4,128,0.001,0.99,0.6714285714285715,0.3285714285714286,0.8724778046811945,0.9275672371638142,0.6666666666666666,0.021621621621621623,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6666666666666666,0.017527675276752766,0.9824723247232472,0.8423146473779385,0.9142857142857143,0.0,0.004093946344868857,0.004093946344868815,0.6666666666666666,0.019574648449187194,0.6470920182174794,0.35539211540033155,1.060431973695643,0.871705217859064,0.9272533170657313,0.6296296296296297,0.022702702702702703,0.9772972972972973,0.9600840336134454,0.967436974789916,0.6806020066889632,0.014760147601476014,0.985239852398524,0.8412870571221981,0.9193781634128706,0.05097237705933355,0.007942555101226689,0.007942555101226656,0.6551158181592964,0.018731425152089358,0.6363843930072071,0.4038982805348252,1.0522731589315895,308.89
0.4,128,0.0003,,0.5,0.5,0.8832391713747646,0.932398753894081,0.9259259259259259,0.011891891891891892,0.9881081081081081,0.9621848739495799,0.9863445378151261,0.5175879396984925,0.041051660516605165,0.9589483394833949,0.8560578661844485,0.8636528028933093,0.40833798622743345,0.029159768624713273,0.029159768624713256,0.7217569328122092,0.02647177620424853,0.6952851566079606,0.1001521224720694,1.142061396767515,0.8889187735341582,0.9356397070282063,0.7777777777777778,0.010810810810810811,0.9891891891891892,0.967436974789916,0.9831932773109243,0.5033444816053512,0.03736162361623616,0.9626383763837638,0.8618944323933478,0.8633405639913232,0.2744332961724266,0.02655081280542535,0.026550812805425372,0.6405611296915645,0.024086217213523487,0.6164749124780411,0.12298251734467434,1.1388243607797883,88.39
0.4,128,0.0003,0.85,0.7204081632653062,0.4591836734693878,0.8797417271993543,0.9305145344318358,0.5555555555555556,0.024864864864864864,0.9751351351351352,0.9600840336134454,0.9632352941176471,0.5561139028475712,0.03551660516605166,0.9644833948339483,0.8520795660036167,0.8763110307414105,0.0005583472920156485,0.010651740301186794,0.010651740301186874,0.5558347292015634,0.030190735015458263,0.5256439941861052,0.29723509808817355,1.09919337921692,0.8835395373856912,0.932795281701071,0.6666666666666666,0.03351351351351351,0.9664864864864865,0.9485294117647058,0.957983193277311,0.5468227424749164,0.026291512915129153,0.9737084870848709,0.8611713665943601,0.8814172089660159,0.11984392419175027,0.007222000598384359,0.007222000598384404,0.6067447045707914,0.02990251321432133,0.5768421913564701,0.3543246268120083,1.086866891936958,88.39
0.4,128,0.0003,0.9,0.7204081632653062,0.4591836734693878,0.8797417271993543,0.9305145344318358,0.5555555555555556,0.024864864864864864,0.9751351351351352,0.9600840336134454,0.9632352941176471,0.5561139028475712,0.03551660516605166,0.9644833948339483,0.8520795660036167,0.8763110307414105,0.0005583472920156485,0.010651740301186794,0.010651740301186874,0.5558347292015634,0.030190735015458263,0.5256439941861052,0.29723509808817355,1.09919337921692,0.8835395373856912,0.932795281701071,0.6666666666666666,0.03351351351351351,0.9664864864864865,0.9485294117647058,0.957983193277311,0.5468227424749164,0.026291512915129153,0.9737084870848709,0.8611713665943601,0.8814172089660159,0.11984392419175027,0.007222000598384359,0.007222000598384404,0.6067447045707914,0.02990251321432133,0.5768421913564701,0.3543246268120083,1.086866891936958,88.39
