lambda_adv,adv_hidden,adv_lr,min_f1_ratio,t_aae,t_sae,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,train_elapsed_sec,val_score,test_score
0.05,128,0.0003,0.85,0.6551020408163265,0.3285714285714286,0.8714016680118375,0.9269113149847096,0.6666666666666666,0.0248648648648648,0.9751351351351352,0.9569327731092436,0.9663865546218487,0.6666666666666666,0.0179889298892988,0.9820110701107012,0.8419529837251356,0.9139240506329114,0.0,0.0068759349755659,0.0068759349755659,0.6666666666666666,0.0214268973770818,0.6452397692895847,0.3905090994664353,1.057403559276693,0.8700914470145239,0.9264280274181264,0.6666666666666666,0.0216216216216216,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6906354515050167,0.014760147601476,0.985239852398524,0.839117859725235,0.9215473608098336,0.02396878483835,0.0068614740201456,0.0068614740201455,0.6786510590858417,0.0181908846115488,0.6604601744742928,0.3882875236005144,1.0520759386183738,158.45,1.1852220792850128,1.23063787882324
0.05,128,0.0003,0.9,0.6551020408163265,0.3285714285714286,0.8714016680118375,0.9269113149847096,0.6666666666666666,0.0248648648648648,0.9751351351351352,0.9569327731092436,0.9663865546218487,0.6666666666666666,0.0179889298892988,0.9820110701107012,0.8419529837251356,0.9139240506329114,0.0,0.0068759349755659,0.0068759349755659,0.6666666666666666,0.0214268973770818,0.6452397692895847,0.3905090994664353,1.057403559276693,0.8700914470145239,0.9264280274181264,0.6666666666666666,0.0216216216216216,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6906354515050167,0.014760147601476,0.985239852398524,0.839117859725235,0.9215473608098336,0.02396878483835,0.0068614740201456,0.0068614740201455,0.6786510590858417,0.0181908846115488,0.6604601744742928,0.3882875236005144,1.0520759386183738,158.45,1.1852220792850128,1.23063787882324
0.05,128,0.0003,0.93,0.6551020408163265,0.3285714285714286,0.8714016680118375,0.9269113149847096,0.6666666666666666,0.0248648648648648,0.9751351351351352,0.9569327731092436,0.9663865546218487,0.6666666666666666,0.0179889298892988,0.9820110701107012,0.8419529837251356,0.9139240506329114,0.0,0.0068759349755659,0.0068759349755659,0.6666666666666666,0.0214268973770818,0.6452397692895847,0.3905090994664353,1.057403559276693,0.8700914470145239,0.9264280274181264,0.6666666666666666,0.0216216216216216,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6906354515050167,0.014760147601476,0.985239852398524,0.839117859725235,0.9215473608098336,0.02396878483835,0.0068614740201456,0.0068614740201455,0.6786510590858417,0.0181908846115488,0.6604601744742928,0.3882875236005144,1.0520759386183738,158.45,1.1852220792850128,1.23063787882324
0.05,128,0.0003,0.95,0.6551020408163265,0.3285714285714286,0.8714016680118375,0.9269113149847096,0.6666666666666666,0.0248648648648648,0.9751351351351352,0.9569327731092436,0.9663865546218487,0.6666666666666666,0.0179889298892988,0.9820110701107012,0.8419529837251356,0.9139240506329114,0.0,0.0068759349755659,0.0068759349755659,0.6666666666666666,0.0214268973770818,0.6452397692895847,0.3905090994664353,1.057403559276693,0.8700914470145239,0.9264280274181264,0.6666666666666666,0.0216216216216216,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6906354515050167,0.014760147601476,0.985239852398524,0.839117859725235,0.9215473608098336,0.02396878483835,0.0068614740201456,0.0068614740201455,0.6786510590858417,0.0181908846115488,0.6604601744742928,0.3882875236005144,1.0520759386183738,158.45,1.1852220792850128,1.23063787882324
0.05,128,0.0003,0.97,0.6551020408163265,0.3285714285714286,0.8714016680118375,0.9269113149847096,0.6666666666666666,0.0248648648648648,0.9751351351351352,0.9569327731092436,0.9663865546218487,0.6666666666666666,0.0179889298892988,0.9820110701107012,0.8419529837251356,0.9139240506329114,0.0,0.0068759349755659,0.0068759349755659,0.6666666666666666,0.0214268973770818,0.6452397692895847,0.3905090994664353,1.057403559276693,0.8700914470145239,0.9264280274181264,0.6666666666666666,0.0216216216216216,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6906354515050167,0.014760147601476,0.985239852398524,0.839117859725235,0.9215473608098336,0.02396878483835,0.0068614740201456,0.0068614740201455,0.6786510590858417,0.0181908846115488,0.6604601744742928,0.3882875236005144,1.0520759386183738,158.45,1.1852220792850128,1.23063787882324
0.05,128,0.0003,0.99,0.6551020408163265,0.3285714285714286,0.8714016680118375,0.9269113149847096,0.6666666666666666,0.0248648648648648,0.9751351351351352,0.9569327731092436,0.9663865546218487,0.6666666666666666,0.0179889298892988,0.9820110701107012,0.8419529837251356,0.9139240506329114,0.0,0.0068759349755659,0.0068759349755659,0.6666666666666666,0.0214268973770818,0.6452397692895847,0.3905090994664353,1.057403559276693,0.8700914470145239,0.9264280274181264,0.6666666666666666,0.0216216216216216,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6906354515050167,0.014760147601476,0.985239852398524,0.839117859725235,0.9215473608098336,0.02396878483835,0.0068614740201456,0.0068614740201455,0.6786510590858417,0.0181908846115488,0.6604601744742928,0.3882875236005144,1.0520759386183738,158.45,1.1852220792850128,1.23063787882324
0.05,128,0.0003,,0.5,0.5,0.8870056497175142,0.9345182413470532,0.8518518518518519,0.0097297297297297,0.9902702702702704,0.9663865546218487,0.986344537815126,0.5041876046901173,0.0401291512915129,0.959870848708487,0.8596745027124774,0.8614828209764919,0.3476642471617346,0.0303994215617831,0.0303994215617832,0.6780197282709846,0.0249294405106213,0.6530902877603633,0.0985831598312061,1.1449381256932345,0.8873050026896181,0.9346843335931412,0.7407407407407407,0.0086486486486486,0.9913513513513512,0.9705882352941176,0.9842436974789917,0.5083612040133779,0.0401291512915129,0.959870848708487,0.8586406362979031,0.8622559652928417,0.2323795367273627,0.0314805026428642,0.0314805026428642,0.6245509723770593,0.0243888999700807,0.6001620724069785,0.1143882666906297,1.1414750673600378,158.45,1.3918925938550721,1.2015763838611102
0.05,128,0.001,0.85,0.7693877551020408,0.4428571428571428,0.8751681463545871,0.9276807980049876,0.5555555555555556,0.0454054054054054,0.9545945945945946,0.940126050420168,0.9432773109243696,0.5561139028475712,0.0345940959409594,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156,0.0108113094644459,0.0108113094644459,0.5558347292015634,0.0399997506731824,0.515834978528381,0.4612888898219996,1.0755306123577155,0.8838084991931145,0.932877563704164,0.4814814814814814,0.0367567567567567,0.9632432432432432,0.9506302521008404,0.9495798319327732,0.5484949832775919,0.0262915129151291,0.9737084870848708,0.8608098336948662,0.8817787418655098,0.0670135017961104,0.0104652438416276,0.0104652438416276,0.5149882323795367,0.0315241348359429,0.4834640975435937,0.4264898259242847,1.0768912609016963,392.99,0.8914315017064629,0.8282470370796858
0.05,128,0.001,0.9,0.7693877551020408,0.4428571428571428,0.8751681463545871,0.9276807980049876,0.5555555555555556,0.0454054054054054,0.9545945945945946,0.940126050420168,0.9432773109243696,0.5561139028475712,0.0345940959409594,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156,0.0108113094644459,0.0108113094644459,0.5558347292015634,0.0399997506731824,0.515834978528381,0.4612888898219996,1.0755306123577155,0.8838084991931145,0.932877563704164,0.4814814814814814,0.0367567567567567,0.9632432432432432,0.9506302521008404,0.9495798319327732,0.5484949832775919,0.0262915129151291,0.9737084870848708,0.8608098336948662,0.8817787418655098,0.0670135017961104,0.0104652438416276,0.0104652438416276,0.5149882323795367,0.0315241348359429,0.4834640975435937,0.4264898259242847,1.0768912609016963,392.99,0.8914315017064629,0.8282470370796858
0.05,128,0.001,0.93,0.7693877551020408,0.4428571428571428,0.8751681463545871,0.9276807980049876,0.5555555555555556,0.0454054054054054,0.9545945945945946,0.940126050420168,0.9432773109243696,0.5561139028475712,0.0345940959409594,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156,0.0108113094644459,0.0108113094644459,0.5558347292015634,0.0399997506731824,0.515834978528381,0.4612888898219996,1.0755306123577155,0.8838084991931145,0.932877563704164,0.4814814814814814,0.0367567567567567,0.9632432432432432,0.9506302521008404,0.9495798319327732,0.5484949832775919,0.0262915129151291,0.9737084870848708,0.8608098336948662,0.8817787418655098,0.0670135017961104,0.0104652438416276,0.0104652438416276,0.5149882323795367,0.0315241348359429,0.4834640975435937,0.4264898259242847,1.0768912609016963,392.99,0.8914315017064629,0.8282470370796858
0.05,128,0.001,0.95,0.7693877551020408,0.4428571428571428,0.8751681463545871,0.9276807980049876,0.5555555555555556,0.0454054054054054,0.9545945945945946,0.940126050420168,0.9432773109243696,0.5561139028475712,0.0345940959409594,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156,0.0108113094644459,0.0108113094644459,0.5558347292015634,0.0399997506731824,0.515834978528381,0.4612888898219996,1.0755306123577155,0.8838084991931145,0.932877563704164,0.4814814814814814,0.0367567567567567,0.9632432432432432,0.9506302521008404,0.9495798319327732,0.5484949832775919,0.0262915129151291,0.9737084870848708,0.8608098336948662,0.8817787418655098,0.0670135017961104,0.0104652438416276,0.0104652438416276,0.5149882323795367,0.0315241348359429,0.4834640975435937,0.4264898259242847,1.0768912609016963,392.99,0.8914315017064629,0.8282470370796858
0.05,128,0.001,0.97,0.7693877551020408,0.4428571428571428,0.8751681463545871,0.9276807980049876,0.5555555555555556,0.0454054054054054,0.9545945945945946,0.940126050420168,0.9432773109243696,0.5561139028475712,0.0345940959409594,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156,0.0108113094644459,0.0108113094644459,0.5558347292015634,0.0399997506731824,0.515834978528381,0.4612888898219996,1.0755306123577155,0.8838084991931145,0.932877563704164,0.4814814814814814,0.0367567567567567,0.9632432432432432,0.9506302521008404,0.9495798319327732,0.5484949832775919,0.0262915129151291,0.9737084870848708,0.8608098336948662,0.8817787418655098,0.0670135017961104,0.0104652438416276,0.0104652438416276,0.5149882323795367,0.0315241348359429,0.4834640975435937,0.4264898259242847,1.0768912609016963,392.99,0.8914315017064629,0.8282470370796858
0.05,128,0.001,0.99,0.7693877551020408,0.4428571428571428,0.8751681463545871,0.9276807980049876,0.5555555555555556,0.0454054054054054,0.9545945945945946,0.940126050420168,0.9432773109243696,0.5561139028475712,0.0345940959409594,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156,0.0108113094644459,0.0108113094644459,0.5558347292015634,0.0399997506731824,0.515834978528381,0.4612888898219996,1.0755306123577155,0.8838084991931145,0.932877563704164,0.4814814814814814,0.0367567567567567,0.9632432432432432,0.9506302521008404,0.9495798319327732,0.5484949832775919,0.0262915129151291,0.9737084870848708,0.8608098336948662,0.8817787418655098,0.0670135017961104,0.0104652438416276,0.0104652438416276,0.5149882323795367,0.0315241348359429,0.4834640975435937,0.4264898259242847,1.0768912609016963,392.99,0.8914315017064629,0.8282470370796858
0.05,128,0.001,,0.5,0.5,0.8845843422114609,0.932979221996563,0.9629629629629628,0.0097297297297297,0.9902702702702704,0.9632352941176472,0.9894957983193278,0.4958123953098827,0.0452029520295202,0.9547970479704796,0.8575045207956601,0.8556962025316456,0.4671505676530801,0.0354732222997905,0.0354732222997905,0.7293876791364229,0.027466340879625,0.7019213382567979,0.0727922697602818,1.156363419433429,0.8862291554599246,0.9340813464235624,0.7777777777777778,0.0086486486486486,0.9913513513513512,0.9695378151260504,0.9852941176470588,0.5117056856187291,0.040590405904059,0.959409594095941,0.8575560375994216,0.8626174981923355,0.2660720921590487,0.0319417572554103,0.0319417572554103,0.6447417316982534,0.0246195272763538,0.6201222044218996,0.1070433358616222,1.1422143746094364,392.99,1.5808251409395861,1.269201053464728
0.05,256,0.0003,0.85,0.6224489795918368,0.2469387755102041,0.8657519504977133,0.92451973982756,0.7407407407407407,0.0162162162162162,0.9837837837837838,0.9632352941176472,0.976890756302521,0.7403685092127303,0.0101476014760147,0.9898523985239852,0.8321880650994575,0.935985533453888,0.0003722315280103,0.0060686147402014,0.0060686147402013,0.7405546249767355,0.0131819088461154,0.72737271613062,0.361000275942779,1.0437028254706673,0.8641742872512104,0.9238195806305628,0.6666666666666666,0.0172972972972972,0.9827027027027028,0.9642857142857144,0.9737394957983192,0.7625418060200669,0.0069188191881918,0.993081180811808,0.8297180043383948,0.943239334779465,0.0958751393534003,0.0103784781091054,0.0103784781091054,0.7146042363433668,0.0121080582427445,0.7024961781006221,0.4626531326424407,1.0323355373030854,323.42,1.3791652068160491,1.3656195510316438
0.05,256,0.0003,0.9,0.6224489795918368,0.2469387755102041,0.8657519504977133,0.92451973982756,0.7407407407407407,0.0162162162162162,0.9837837837837838,0.9632352941176472,0.976890756302521,0.7403685092127303,0.0101476014760147,0.9898523985239852,0.8321880650994575,0.935985533453888,0.0003722315280103,0.0060686147402014,0.0060686147402013,0.7405546249767355,0.0131819088461154,0.72737271613062,0.361000275942779,1.0437028254706673,0.8641742872512104,0.9238195806305628,0.6666666666666666,0.0172972972972972,0.9827027027027028,0.9642857142857144,0.9737394957983192,0.7625418060200669,0.0069188191881918,0.993081180811808,0.8297180043383948,0.943239334779465,0.0958751393534003,0.0103784781091054,0.0103784781091054,0.7146042363433668,0.0121080582427445,0.7024961781006221,0.4626531326424407,1.0323355373030854,323.42,1.3791652068160491,1.3656195510316438
0.05,256,0.0003,0.93,0.6224489795918368,0.2469387755102041,0.8657519504977133,0.92451973982756,0.7407407407407407,0.0162162162162162,0.9837837837837838,0.9632352941176472,0.976890756302521,0.7403685092127303,0.0101476014760147,0.9898523985239852,0.8321880650994575,0.935985533453888,0.0003722315280103,0.0060686147402014,0.0060686147402013,0.7405546249767355,0.0131819088461154,0.72737271613062,0.361000275942779,1.0437028254706673,0.8641742872512104,0.9238195806305628,0.6666666666666666,0.0172972972972972,0.9827027027027028,0.9642857142857144,0.9737394957983192,0.7625418060200669,0.0069188191881918,0.993081180811808,0.8297180043383948,0.943239334779465,0.0958751393534003,0.0103784781091054,0.0103784781091054,0.7146042363433668,0.0121080582427445,0.7024961781006221,0.4626531326424407,1.0323355373030854,323.42,1.3791652068160491,1.3656195510316438
0.05,256,0.0003,0.95,0.6224489795918368,0.2469387755102041,0.8657519504977133,0.92451973982756,0.7407407407407407,0.0162162162162162,0.9837837837837838,0.9632352941176472,0.976890756302521,0.7403685092127303,0.0101476014760147,0.9898523985239852,0.8321880650994575,0.935985533453888,0.0003722315280103,0.0060686147402014,0.0060686147402013,0.7405546249767355,0.0131819088461154,0.72737271613062,0.361000275942779,1.0437028254706673,0.8641742872512104,0.9238195806305628,0.6666666666666666,0.0172972972972972,0.9827027027027028,0.9642857142857144,0.9737394957983192,0.7625418060200669,0.0069188191881918,0.993081180811808,0.8297180043383948,0.943239334779465,0.0958751393534003,0.0103784781091054,0.0103784781091054,0.7146042363433668,0.0121080582427445,0.7024961781006221,0.4626531326424407,1.0323355373030854,323.42,1.3791652068160491,1.3656195510316438
0.05,256,0.0003,0.97,0.6224489795918368,0.2469387755102041,0.8657519504977133,0.92451973982756,0.7407407407407407,0.0162162162162162,0.9837837837837838,0.9632352941176472,0.976890756302521,0.7403685092127303,0.0101476014760147,0.9898523985239852,0.8321880650994575,0.935985533453888,0.0003722315280103,0.0060686147402014,0.0060686147402013,0.7405546249767355,0.0131819088461154,0.72737271613062,0.361000275942779,1.0437028254706673,0.8641742872512104,0.9238195806305628,0.6666666666666666,0.0172972972972972,0.9827027027027028,0.9642857142857144,0.9737394957983192,0.7625418060200669,0.0069188191881918,0.993081180811808,0.8297180043383948,0.943239334779465,0.0958751393534003,0.0103784781091054,0.0103784781091054,0.7146042363433668,0.0121080582427445,0.7024961781006221,0.4626531326424407,1.0323355373030854,323.42,1.3791652068160491,1.3656195510316438
0.05,256,0.0003,0.99,0.7693877551020408,0.4428571428571428,0.8789346246973365,0.9299937772246422,0.5555555555555556,0.0389189189189189,0.961081081081081,0.9464285714285714,0.9495798319327732,0.5544388609715243,0.0313653136531365,0.9686346863468634,0.8556962025316456,0.8792043399638336,0.0011166945840312,0.0075536052657823,0.0075536052657824,0.5549972082635399,0.0351421162860277,0.5198550919775122,0.4174004585771251,1.080044510666757,0.8768154922001076,0.9286826533790096,0.6296296296296297,0.0464864864864864,0.9535135135135137,0.9369747899159664,0.944327731092437,0.5518394648829431,0.0313653136531365,0.9686346863468634,0.8561099060014461,0.8785249457700651,0.0777901647466865,0.0151211728333499,0.0151211728333499,0.5907345472562864,0.0389259000698115,0.5518086471864749,0.4583020331002536,1.0749014298230068,323.42,0.8916891656854078,1.0200248101714178
0.05,256,0.0003,,0.5,0.5,0.8880817863868712,0.9350203061543269,0.925925925925926,0.0075675675675675,0.9924324324324324,0.9663865546218487,0.990546218487395,0.4874371859296482,0.0428966789667896,0.9571033210332104,0.861121157323689,0.8556962025316456,0.4384887399962777,0.0353291113992221,0.035329111399222,0.706681555927787,0.0252321232671786,0.6814494326606084,0.0655130427842536,1.1575909814498124,0.8902635825712749,0.9363295880149812,0.8148148148148148,0.0108108108108108,0.9891891891891892,0.9663865546218487,0.9842436974789917,0.4899665551839465,0.0382841328413284,0.9617158671586716,0.8640636297903109,0.8597252349963846,0.3248482596308683,0.0274733220305176,0.0274733220305175,0.6523906849993806,0.0245474718260696,0.6278432131733109,0.1123245609953918,1.1448351705469932,323.42,1.5108705391728754,1.3144252374955843
0.05,256,0.001,0.85,0.7204081632653062,0.2959183673469387,0.8649448479956955,0.9234989332520572,0.7037037037037037,0.0302702702702702,0.9697297297297296,0.9506302521008404,0.96218487394958,0.7035175879396985,0.0161439114391143,0.9838560885608856,0.8354430379746836,0.9233273056057866,0.0001861157640051,0.0141263588311558,0.0141263588311558,0.7036106458217011,0.0232070908546923,0.6804035549670088,0.4932019334546141,1.0420842724860784,0.8698224852071006,0.9263990267639902,0.6666666666666666,0.0302702702702702,0.9697297297297296,0.9516806722689076,0.9611344537815126,0.7006688963210702,0.0087638376383763,0.9912361623616236,0.841648590021692,0.928416485900217,0.0340022296544035,0.0215064326318938,0.0215064326318938,0.6836677814938684,0.0195170539543233,0.6641507275395451,0.5429398273869723,1.035240603786958,695.11,1.2812262943711121,1.2542072175415013
0.05,256,0.001,0.9,0.7204081632653062,0.2959183673469387,0.8649448479956955,0.9234989332520572,0.7037037037037037,0.0302702702702702,0.9697297297297296,0.9506302521008404,0.96218487394958,0.7035175879396985,0.0161439114391143,0.9838560885608856,0.8354430379746836,0.9233273056057866,0.0001861157640051,0.0141263588311558,0.0141263588311558,0.7036106458217011,0.0232070908546923,0.6804035549670088,0.4932019334546141,1.0420842724860784,0.8698224852071006,0.9263990267639902,0.6666666666666666,0.0302702702702702,0.9697297297297296,0.9516806722689076,0.9611344537815126,0.7006688963210702,0.0087638376383763,0.9912361623616236,0.841648590021692,0.928416485900217,0.0340022296544035,0.0215064326318938,0.0215064326318938,0.6836677814938684,0.0195170539543233,0.6641507275395451,0.5429398273869723,1.035240603786958,695.11,1.2812262943711121,1.2542072175415013
0.05,256,0.001,0.93,0.7204081632653062,0.2959183673469387,0.8649448479956955,0.9234989332520572,0.7037037037037037,0.0302702702702702,0.9697297297297296,0.9506302521008404,0.96218487394958,0.7035175879396985,0.0161439114391143,0.9838560885608856,0.8354430379746836,0.9233273056057866,0.0001861157640051,0.0141263588311558,0.0141263588311558,0.7036106458217011,0.0232070908546923,0.6804035549670088,0.4932019334546141,1.0420842724860784,0.8698224852071006,0.9263990267639902,0.6666666666666666,0.0302702702702702,0.9697297297297296,0.9516806722689076,0.9611344537815126,0.7006688963210702,0.0087638376383763,0.9912361623616236,0.841648590021692,0.928416485900217,0.0340022296544035,0.0215064326318938,0.0215064326318938,0.6836677814938684,0.0195170539543233,0.6641507275395451,0.5429398273869723,1.035240603786958,695.11,1.2812262943711121,1.2542072175415013
0.05,256,0.001,0.95,0.7204081632653062,0.2959183673469387,0.8649448479956955,0.9234989332520572,0.7037037037037037,0.0302702702702702,0.9697297297297296,0.9506302521008404,0.96218487394958,0.7035175879396985,0.0161439114391143,0.9838560885608856,0.8354430379746836,0.9233273056057866,0.0001861157640051,0.0141263588311558,0.0141263588311558,0.7036106458217011,0.0232070908546923,0.6804035549670088,0.4932019334546141,1.0420842724860784,0.8698224852071006,0.9263990267639902,0.6666666666666666,0.0302702702702702,0.9697297297297296,0.9516806722689076,0.9611344537815126,0.7006688963210702,0.0087638376383763,0.9912361623616236,0.841648590021692,0.928416485900217,0.0340022296544035,0.0215064326318938,0.0215064326318938,0.6836677814938684,0.0195170539543233,0.6641507275395451,0.5429398273869723,1.035240603786958,695.11,1.2812262943711121,1.2542072175415013
0.05,256,0.001,0.97,0.7204081632653062,0.2959183673469387,0.8649448479956955,0.9234989332520572,0.7037037037037037,0.0302702702702702,0.9697297297297296,0.9506302521008404,0.96218487394958,0.7035175879396985,0.0161439114391143,0.9838560885608856,0.8354430379746836,0.9233273056057866,0.0001861157640051,0.0141263588311558,0.0141263588311558,0.7036106458217011,0.0232070908546923,0.6804035549670088,0.4932019334546141,1.0420842724860784,0.8698224852071006,0.9263990267639902,0.6666666666666666,0.0302702702702702,0.9697297297297296,0.9516806722689076,0.9611344537815126,0.7006688963210702,0.0087638376383763,0.9912361623616236,0.841648590021692,0.928416485900217,0.0340022296544035,0.0215064326318938,0.0215064326318938,0.6836677814938684,0.0195170539543233,0.6641507275395451,0.5429398273869723,1.035240603786958,695.11,1.2812262943711121,1.2542072175415013
0.05,256,0.001,0.99,0.8183673469387756,0.5081632653061224,0.879472693032015,0.9293152414010728,0.4814814814814814,0.0562162162162162,0.9437837837837838,0.9317226890756304,0.930672268907563,0.4807370184254606,0.044280442804428,0.955719557195572,0.8614828209764919,0.8531645569620253,0.0007444630560208,0.0119357734117881,0.0119357734117881,0.481109249953471,0.0502483295103221,0.4308609204431489,0.4721457226989136,1.0908473053698533,0.8795051102743411,0.9294043491963442,0.4814814814814814,0.0648648648648648,0.9351351351351352,0.9233193277310924,0.9222689075630252,0.4866220735785953,0.0387453874538745,0.9612546125461254,0.8644251626898047,0.8586406362979031,0.0051405920971138,0.0261194774109903,0.0261194774109903,0.4840517775300383,0.0518051261593697,0.4322466513706686,0.5498828298488825,1.0741034815198425,695.11,0.6942072929067233,0.7092521778216061
0.05,256,0.001,,0.5,0.5,0.8875437180521927,0.9346466541588492,0.8518518518518519,0.0097297297297297,0.9902702702702704,0.9663865546218487,0.986344537815126,0.4874371859296482,0.0438191881918819,0.956180811808118,0.8603978300180832,0.8549728752260398,0.3644146659222036,0.0340894584621521,0.0340894584621521,0.66964451889075,0.0267744589608058,0.6428700599299442,0.0941579808920403,1.1536559285787804,0.8913394298009683,0.9369734789391576,0.7407407407407407,0.0086486486486486,0.9913513513513512,0.9705882352941176,0.9842436974789917,0.4916387959866221,0.0378228782287822,0.9621771217712176,0.8640636297903109,0.8604483007953724,0.2491019447541186,0.0291742295801336,0.0291742295801336,0.6161897683636814,0.0232357634387154,0.592954004924966,0.112906553497705,1.1438731241963698,695.11,1.3792655733788226,1.1878900051680354
0.1,128,0.0003,0.85,0.8020408163265307,0.5408163265306123,0.8827011030400861,0.9308375634517766,0.4444444444444444,0.0551351351351351,0.9448648648648648,0.9338235294117648,0.930672268907563,0.4438860971524288,0.0498154981549815,0.9501845018450183,0.8650994575045208,0.840867992766727,0.0005583472920155,0.0053196369801535,0.0053196369801535,0.4441652707984366,0.0524753166450583,0.3916899541533782,0.4356617373285026,1.1067994808285615,0.8835395373856912,0.931563142089458,0.5185185185185185,0.0518918918918918,0.948108108108108,0.934873949579832,0.9359243697478992,0.4565217391304347,0.0452029520295202,0.9547970479704796,0.8658712942877802,0.8470715835140998,0.0619967793880837,0.0066889398623715,0.0066889398623716,0.4875201288244766,0.048547421960706,0.4389727068637705,0.418990973257732,1.1048940572604862,153.44,0.5954580707612294,0.7388141886809838
0.1,128,0.0003,0.9,0.8020408163265307,0.5408163265306123,0.8827011030400861,0.9308375634517766,0.4444444444444444,0.0551351351351351,0.9448648648648648,0.9338235294117648,0.930672268907563,0.4438860971524288,0.0498154981549815,0.9501845018450183,0.8650994575045208,0.840867992766727,0.0005583472920155,0.0053196369801535,0.0053196369801535,0.4441652707984366,0.0524753166450583,0.3916899541533782,0.4356617373285026,1.1067994808285615,0.8835395373856912,0.931563142089458,0.5185185185185185,0.0518918918918918,0.948108108108108,0.934873949579832,0.9359243697478992,0.4565217391304347,0.0452029520295202,0.9547970479704796,0.8658712942877802,0.8470715835140998,0.0619967793880837,0.0066889398623715,0.0066889398623716,0.4875201288244766,0.048547421960706,0.4389727068637705,0.418990973257732,1.1048940572604862,153.44,0.5954580707612294,0.7388141886809838
0.1,128,0.0003,0.93,0.8020408163265307,0.5408163265306123,0.8827011030400861,0.9308375634517766,0.4444444444444444,0.0551351351351351,0.9448648648648648,0.9338235294117648,0.930672268907563,0.4438860971524288,0.0498154981549815,0.9501845018450183,0.8650994575045208,0.840867992766727,0.0005583472920155,0.0053196369801535,0.0053196369801535,0.4441652707984366,0.0524753166450583,0.3916899541533782,0.4356617373285026,1.1067994808285615,0.8835395373856912,0.931563142089458,0.5185185185185185,0.0518918918918918,0.948108108108108,0.934873949579832,0.9359243697478992,0.4565217391304347,0.0452029520295202,0.9547970479704796,0.8658712942877802,0.8470715835140998,0.0619967793880837,0.0066889398623715,0.0066889398623716,0.4875201288244766,0.048547421960706,0.4389727068637705,0.418990973257732,1.1048940572604862,153.44,0.5954580707612294,0.7388141886809838
0.1,128,0.0003,0.95,0.8020408163265307,0.5408163265306123,0.8827011030400861,0.9308375634517766,0.4444444444444444,0.0551351351351351,0.9448648648648648,0.9338235294117648,0.930672268907563,0.4438860971524288,0.0498154981549815,0.9501845018450183,0.8650994575045208,0.840867992766727,0.0005583472920155,0.0053196369801535,0.0053196369801535,0.4441652707984366,0.0524753166450583,0.3916899541533782,0.4356617373285026,1.1067994808285615,0.8835395373856912,0.931563142089458,0.5185185185185185,0.0518918918918918,0.948108108108108,0.934873949579832,0.9359243697478992,0.4565217391304347,0.0452029520295202,0.9547970479704796,0.8658712942877802,0.8470715835140998,0.0619967793880837,0.0066889398623715,0.0066889398623716,0.4875201288244766,0.048547421960706,0.4389727068637705,0.418990973257732,1.1048940572604862,153.44,0.5954580707612294,0.7388141886809838
0.1,128,0.0003,0.97,0.8020408163265307,0.5408163265306123,0.8827011030400861,0.9308375634517766,0.4444444444444444,0.0551351351351351,0.9448648648648648,0.9338235294117648,0.930672268907563,0.4438860971524288,0.0498154981549815,0.9501845018450183,0.8650994575045208,0.840867992766727,0.0005583472920155,0.0053196369801535,0.0053196369801535,0.4441652707984366,0.0524753166450583,0.3916899541533782,0.4356617373285026,1.1067994808285615,0.8835395373856912,0.931563142089458,0.5185185185185185,0.0518918918918918,0.948108108108108,0.934873949579832,0.9359243697478992,0.4565217391304347,0.0452029520295202,0.9547970479704796,0.8658712942877802,0.8470715835140998,0.0619967793880837,0.0066889398623715,0.0066889398623716,0.4875201288244766,0.048547421960706,0.4389727068637705,0.418990973257732,1.1048940572604862,153.44,0.5954580707612294,0.7388141886809838
