lambda_adv,adv_c,min_f1_ratio,t_aae,t_sae,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,train_elapsed_sec
0.4,0.1,,0.5,0.5,0.8510808646917534,0.845514950166113,0.18518518518518517,0.10215053763440861,0.8978494623655914,0.8873239436619719,0.8075117370892019,0.10887772194304858,0.22095671981776766,0.7790432801822323,0.8436293436293436,0.39285714285714285,0.0763074632421366,0.11880618218335905,0.11880618218335903,0.14703145356411687,0.16155362872608814,0.014522175161971268,0.31703948663125237,2.0554843693601845,0.822257806244996,0.8218298555377207,0.3333333333333333,0.10215053763440861,0.8978494623655914,0.8685446009389671,0.8262910798122066,0.1688963210702341,0.21232876712328766,0.7876712328767124,0.8127413127413128,0.4305019305019305,0.1644370122630992,0.11017822948887905,0.11017822948887901,0.2511148272017837,0.15723965237884813,0.09387517482293556,0.3050210816178568,1.919366678925577,43.85
0.4,0.1,0.85,0.8183673469387756,0.7040816326530612,0.8054443554843875,0.7692307692307693,0.037037037037037035,0.34408602150537637,0.6559139784946236,0.6948356807511737,0.5774647887323944,0.03685092127303183,0.3553530751708428,0.6446469248291572,0.8281853281853282,0.2944015444015444,0.0001861157640052069,0.011267053665466431,0.011267053665466431,0.03694397915503443,0.3497195483381096,0.31277556918307514,0.5988323839525799,1.9614868878877258,0.8030424339471577,0.7763636363636364,0.1111111111111111,0.2849462365591398,0.7150537634408602,0.7370892018779343,0.6384976525821596,0.07692307692307693,0.3287671232876712,0.6712328767123288,0.8166023166023166,0.3281853281853282,0.03418803418803418,0.043820886728531405,0.04382088672853146,0.09401709401709402,0.3068566799234055,0.21283958590631147,0.5380983137215288,1.9455398468215428,43.85
0.4,0.1,0.9,0.8183673469387756,0.7040816326530612,0.8054443554843875,0.7692307692307693,0.037037037037037035,0.34408602150537637,0.6559139784946236,0.6948356807511737,0.5774647887323944,0.03685092127303183,0.3553530751708428,0.6446469248291572,0.8281853281853282,0.2944015444015444,0.0001861157640052069,0.011267053665466431,0.011267053665466431,0.03694397915503443,0.3497195483381096,0.31277556918307514,0.5988323839525799,1.9614868878877258,0.8030424339471577,0.7763636363636364,0.1111111111111111,0.2849462365591398,0.7150537634408602,0.7370892018779343,0.6384976525821596,0.07692307692307693,0.3287671232876712,0.6712328767123288,0.8166023166023166,0.3281853281853282,0.03418803418803418,0.043820886728531405,0.04382088672853146,0.09401709401709402,0.3068566799234055,0.21283958590631147,0.5380983137215288,1.9455398468215428,43.85
0.4,0.1,0.93,0.7857142857142857,0.49183673469387756,0.8278622898318655,0.8170212765957446,0.1111111111111111,0.27956989247311825,0.7204301075268817,0.7417840375586855,0.6431924882629108,0.11222780569514237,0.21184510250569477,0.7881548974943052,0.8455598455598455,0.39864864864864863,0.0011166945840312692,0.06772478996742348,0.06772478996742348,0.11166945840312674,0.2457074974894065,0.13403803908627976,0.5933428186397959,1.6134319639835846,0.8030424339471577,0.7973640856672158,0.1111111111111111,0.25268817204301075,0.7473118279569892,0.7652582159624414,0.6666666666666666,0.17224080267558528,0.21232876712328766,0.7876712328767124,0.8108108108108109,0.43243243243243246,0.061129691564474176,0.04035940491972309,0.04035940491972312,0.1416759568933482,0.2325084695831492,0.090832512689801,0.5873015769538928,1.5416666310156257,43.85
0.4,0.1,0.95,0.7857142857142857,0.49183673469387756,0.8278622898318655,0.8170212765957446,0.1111111111111111,0.27956989247311825,0.7204301075268817,0.7417840375586855,0.6431924882629108,0.11222780569514237,0.21184510250569477,0.7881548974943052,0.8455598455598455,0.39864864864864863,0.0011166945840312692,0.06772478996742348,0.06772478996742348,0.11166945840312674,0.2457074974894065,0.13403803908627976,0.5933428186397959,1.6134319639835846,0.8030424339471577,0.7973640856672158,0.1111111111111111,0.25268817204301075,0.7473118279569892,0.7652582159624414,0.6666666666666666,0.17224080267558528,0.21232876712328766,0.7876712328767124,0.8108108108108109,0.43243243243243246,0.061129691564474176,0.04035940491972309,0.04035940491972312,0.1416759568933482,0.2325084695831492,0.090832512689801,0.5873015769538928,1.5416666310156257,43.85
0.4,0.1,0.97,0.5081632653061224,0.3938775510204082,0.8430744595676541,0.8471138845553822,0.18518518518518517,0.10752688172043011,0.8924731182795699,0.8826291079812206,0.8028169014084507,0.18257956448911222,0.14123006833712984,0.8587699316628702,0.834942084942085,0.4691119691119691,0.002605620696072952,0.03370318661669973,0.03370318661669969,0.1838823748371487,0.12437847502877997,0.05950389980836873,0.3714212478053107,1.7113545105545724,0.8014411529223379,0.8089368258859785,0.25925925925925924,0.11827956989247312,0.8817204301075269,0.863849765258216,0.8028169014084507,0.23745819397993312,0.17579908675799086,0.8242009132420092,0.7886100386100386,0.4855212355212355,0.021801065279326126,0.057519516865517734,0.057519516865517706,0.24835872661959618,0.14703932832523198,0.1013193982943642,0.38326770388403675,1.6535154925024542,43.85
0.4,0.1,0.99,0.5081632653061224,0.3938775510204082,0.8430744595676541,0.8471138845553822,0.18518518518518517,0.10752688172043011,0.8924731182795699,0.8826291079812206,0.8028169014084507,0.18257956448911222,0.14123006833712984,0.8587699316628702,0.834942084942085,0.4691119691119691,0.002605620696072952,0.03370318661669973,0.03370318661669969,0.1838823748371487,0.12437847502877997,0.05950389980836873,0.3714212478053107,1.7113545105545724,0.8014411529223379,0.8089368258859785,0.25925925925925924,0.11827956989247312,0.8817204301075269,0.863849765258216,0.8028169014084507,0.23745819397993312,0.17579908675799086,0.8242009132420092,0.7886100386100386,0.4855212355212355,0.021801065279326126,0.057519516865517734,0.057519516865517706,0.24835872661959618,0.14703932832523198,0.1013193982943642,0.38326770388403675,1.6535154925024542,43.85
0.4,0.5,,0.5,0.5,0.8478783026421137,0.8432343234323433,0.18518518518518517,0.10215053763440861,0.8978494623655914,0.8873239436619719,0.8075117370892019,0.11892797319932999,0.2164009111617312,0.7835990888382688,0.8397683397683398,0.40057915057915056,0.06625721198585519,0.1142503735273226,0.11425037352732259,0.15205657919225757,0.15927572439806992,0.0072191452058123495,0.3211237311573993,2.0158605752773435,0.8310648518815053,0.8297013720742534,0.4074074074074074,0.0913978494623656,0.9086021505376344,0.8685446009389671,0.8450704225352113,0.1505016722408027,0.21232876712328766,0.7876712328767124,0.8233590733590733,0.4198841698841699,0.2569057351666047,0.12093091766092207,0.12093091766092201,0.278954539824105,0.15186330829282663,0.12709123153127838,0.2670666214421147,2.012627441139445,42.15
0.4,0.5,0.85,0.3122448979591837,0.263265306122449,0.8158526821457166,0.8345323741007195,0.2962962962962963,0.03225806451612903,0.967741935483871,0.9342723004694836,0.8826291079812206,0.2964824120603015,0.0888382687927107,0.9111617312072893,0.7915057915057915,0.556949806949807,0.00018611576400523466,0.05658020427658167,0.056580204276581725,0.2963893541782989,0.060548166654419866,0.23584118752387906,0.2649155585771901,1.5847551810233635,0.7742193755004003,0.8019662921348315,0.6666666666666666,0.04838709677419355,0.9516129032258065,0.8732394366197183,0.9154929577464789,0.3528428093645485,0.1004566210045662,0.8995433789954338,0.7538610038610039,0.583976833976834,0.31382385730211815,0.05206952423037266,0.0520695242303727,0.5097547380156076,0.07442185888937988,0.43533287912622765,0.2031306117638393,1.5676870875770477,42.15
0.4,0.5,0.9,0.3122448979591837,0.263265306122449,0.8158526821457166,0.8345323741007195,0.2962962962962963,0.03225806451612903,0.967741935483871,0.9342723004694836,0.8826291079812206,0.2964824120603015,0.0888382687927107,0.9111617312072893,0.7915057915057915,0.556949806949807,0.00018611576400523466,0.05658020427658167,0.056580204276581725,0.2963893541782989,0.060548166654419866,0.23584118752387906,0.2649155585771901,1.5847551810233635,0.7742193755004003,0.8019662921348315,0.6666666666666666,0.04838709677419355,0.9516129032258065,0.8732394366197183,0.9154929577464789,0.3528428093645485,0.1004566210045662,0.8995433789954338,0.7538610038610039,0.583976833976834,0.31382385730211815,0.05206952423037266,0.0520695242303727,0.5097547380156076,0.07442185888937988,0.43533287912622765,0.2031306117638393,1.5676870875770477,42.15
0.4,0.5,0.93,0.3122448979591837,0.263265306122449,0.8158526821457166,0.8345323741007195,0.2962962962962963,0.03225806451612903,0.967741935483871,0.9342723004694836,0.8826291079812206,0.2964824120603015,0.0888382687927107,0.9111617312072893,0.7915057915057915,0.556949806949807,0.00018611576400523466,0.05658020427658167,0.056580204276581725,0.2963893541782989,0.060548166654419866,0.23584118752387906,0.2649155585771901,1.5847551810233635,0.7742193755004003,0.8019662921348315,0.6666666666666666,0.04838709677419355,0.9516129032258065,0.8732394366197183,0.9154929577464789,0.3528428093645485,0.1004566210045662,0.8995433789954338,0.7538610038610039,0.583976833976834,0.31382385730211815,0.05206952423037266,0.0520695242303727,0.5097547380156076,0.07442185888937988,0.43533287912622765,0.2031306117638393,1.5676870875770477,42.15
0.4,0.5,0.95,0.3122448979591837,0.263265306122449,0.8158526821457166,0.8345323741007195,0.2962962962962963,0.03225806451612903,0.967741935483871,0.9342723004694836,0.8826291079812206,0.2964824120603015,0.0888382687927107,0.9111617312072893,0.7915057915057915,0.556949806949807,0.00018611576400523466,0.05658020427658167,0.056580204276581725,0.2963893541782989,0.060548166654419866,0.23584118752387906,0.2649155585771901,1.5847551810233635,0.7742193755004003,0.8019662921348315,0.6666666666666666,0.04838709677419355,0.9516129032258065,0.8732394366197183,0.9154929577464789,0.3528428093645485,0.1004566210045662,0.8995433789954338,0.7538610038610039,0.583976833976834,0.31382385730211815,0.05206952423037266,0.0520695242303727,0.5097547380156076,0.07442185888937988,0.43533287912622765,0.2031306117638393,1.5676870875770477,42.15
0.4,0.5,0.97,0.3122448979591837,0.263265306122449,0.8158526821457166,0.8345323741007195,0.2962962962962963,0.03225806451612903,0.967741935483871,0.9342723004694836,0.8826291079812206,0.2964824120603015,0.0888382687927107,0.9111617312072893,0.7915057915057915,0.556949806949807,0.00018611576400523466,0.05658020427658167,0.056580204276581725,0.2963893541782989,0.060548166654419866,0.23584118752387906,0.2649155585771901,1.5847551810233635,0.7742193755004003,0.8019662921348315,0.6666666666666666,0.04838709677419355,0.9516129032258065,0.8732394366197183,0.9154929577464789,0.3528428093645485,0.1004566210045662,0.8995433789954338,0.7538610038610039,0.583976833976834,0.31382385730211815,0.05206952423037266,0.0520695242303727,0.5097547380156076,0.07442185888937988,0.43533287912622765,0.2031306117638393,1.5676870875770477,42.15
