lambda_adv,adv_c,min_f1_ratio,min_coverage,t_aae,delta_aae,t_sae,delta_sae,val_coverage,val_abstain_rate,val_sel_accuracy,val_sel_f1,val_AAE_coverage,val_AAE_abstain_rate,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_pos_rate,val_SAE_coverage,val_SAE_abstain_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_abstain_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,test_coverage,test_abstain_rate,test_sel_accuracy,test_sel_f1,test_AAE_coverage,test_AAE_abstain_rate,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_pos_rate,test_SAE_coverage,test_SAE_abstain_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_abstain_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,train_elapsed_sec
1.5,0.1,0.85,0.7,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
1.5,0.1,0.85,0.85,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
1.5,0.1,0.85,0.95,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
1.5,0.1,0.9,0.7,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
1.5,0.1,0.9,0.85,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
1.5,0.1,0.9,0.95,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
1.5,0.1,0.95,0.7,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
1.5,0.1,0.95,0.85,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
1.5,0.1,0.95,0.95,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
1.5,0.1,0.99,0.7,0.74,0.0,0.5,0.0,1.0,0.0,0.8778584880279795,0.9289737171464331,1.0,0.0,0.5185185185185185,0.04,0.96,0.9474789915966386,1.0,0.0,0.5293132328308208,0.04012915129151291,0.959870848708487,0.8669077757685353,0.010794714312302278,0.000129151291512912,0.0,0.5239158756746696,0.04006457564575645,0.48385130002891313,1.0,0.0,0.8819257665411512,0.9315452986121939,1.0,0.0,0.6296296296296297,0.04108108108108108,0.9589189189189189,0.9495798319327731,1.0,0.0,0.5284280936454849,0.03136531365313653,0.9686346863468634,0.8734634851771511,0.10120153598414472,0.009715767427944548,0.0,0.5790288616375573,0.0362231973671088,0.5428056642704485,64.16
