lambda_adv,adv_c,min_f1_ratio,t_aae,t_sae,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,train_elapsed_sec
0.25,0.1,,0.5,0.5,0.8518815052041633,0.847233691164327,0.18518518518518517,0.0967741935483871,0.9032258064516129,0.892018779342723,0.812206572769953,0.11390284757118928,0.214123006833713,0.785876993166287,0.8436293436293436,0.39864864864864863,0.0712823376139959,0.1173488132853259,0.11734881328532587,0.14954401637818723,0.15544860019105006,0.005904583812862824,0.31228569402094525,2.0373994873661325,0.8318654923939152,0.8292682926829268,0.48148148148148145,0.10215053763440861,0.8978494623655914,0.8497652582159625,0.8450704225352113,0.13879598662207357,0.21689497716894976,0.7831050228310502,0.8281853281853282,0.4111969111969112,0.3426854948594079,0.11474443953454115,0.11474443953454116,0.3101387340517775,0.15952275740167918,0.15061597665009832,0.2631262943074307,2.055147738157625,231.38
0.25,0.1,0.85,0.4102040816326531,0.3285714285714286,0.833466773418735,0.8424242424242424,0.2222222222222222,0.06989247311827956,0.9301075268817204,0.9107981220657277,0.8403755868544601,0.22278056951423786,0.1275626423690205,0.8724373576309795,0.8175675675675675,0.4980694980694981,0.0005583472920156485,0.05767016925074095,0.057670169250740866,0.22250139586823003,0.09872755774365004,0.12377383812458,0.31802093985400454,1.6872656792657912,0.7950360288230585,0.8112094395280236,0.5555555555555556,0.08064516129032258,0.9193548387096774,0.8591549295774648,0.8732394366197183,0.2792642140468227,0.13470319634703196,0.865296803652968,0.7818532818532818,0.527027027027027,0.27629134150873286,0.05405803505670938,0.054058035056709364,0.4174098848011891,0.10767417881867727,0.3097357059825119,0.26800804262328276,1.656915822660037,231.38
0.25,0.1,0.9,0.4102040816326531,0.3285714285714286,0.833466773418735,0.8424242424242424,0.2222222222222222,0.06989247311827956,0.9301075268817204,0.9107981220657277,0.8403755868544601,0.22278056951423786,0.1275626423690205,0.8724373576309795,0.8175675675675675,0.4980694980694981,0.0005583472920156485,0.05767016925074095,0.057670169250740866,0.22250139586823003,0.09872755774365004,0.12377383812458,0.31802093985400454,1.6872656792657912,0.7950360288230585,0.8112094395280236,0.5555555555555556,0.08064516129032258,0.9193548387096774,0.8591549295774648,0.8732394366197183,0.2792642140468227,0.13470319634703196,0.865296803652968,0.7818532818532818,0.527027027027027,0.27629134150873286,0.05405803505670938,0.054058035056709364,0.4174098848011891,0.10767417881867727,0.3097357059825119,0.26800804262328276,1.656915822660037,231.38
0.25,0.1,0.93,0.4102040816326531,0.3285714285714286,0.833466773418735,0.8424242424242424,0.2222222222222222,0.06989247311827956,0.9301075268817204,0.9107981220657277,0.8403755868544601,0.22278056951423786,0.1275626423690205,0.8724373576309795,0.8175675675675675,0.4980694980694981,0.0005583472920156485,0.05767016925074095,0.057670169250740866,0.22250139586823003,0.09872755774365004,0.12377383812458,0.31802093985400454,1.6872656792657912,0.7950360288230585,0.8112094395280236,0.5555555555555556,0.08064516129032258,0.9193548387096774,0.8591549295774648,0.8732394366197183,0.2792642140468227,0.13470319634703196,0.865296803652968,0.7818532818532818,0.527027027027027,0.27629134150873286,0.05405803505670938,0.054058035056709364,0.4174098848011891,0.10767417881867727,0.3097357059825119,0.26800804262328276,1.656915822660037,231.38
0.25,0.1,0.95,0.4102040816326531,0.3285714285714286,0.833466773418735,0.8424242424242424,0.2222222222222222,0.06989247311827956,0.9301075268817204,0.9107981220657277,0.8403755868544601,0.22278056951423786,0.1275626423690205,0.8724373576309795,0.8175675675675675,0.4980694980694981,0.0005583472920156485,0.05767016925074095,0.057670169250740866,0.22250139586823003,0.09872755774365004,0.12377383812458,0.31802093985400454,1.6872656792657912,0.7950360288230585,0.8112094395280236,0.5555555555555556,0.08064516129032258,0.9193548387096774,0.8591549295774648,0.8732394366197183,0.2792642140468227,0.13470319634703196,0.865296803652968,0.7818532818532818,0.527027027027027,0.27629134150873286,0.05405803505670938,0.054058035056709364,0.4174098848011891,0.10767417881867727,0.3097357059825119,0.26800804262328276,1.656915822660037,231.38
0.25,0.1,0.97,0.4102040816326531,0.3285714285714286,0.833466773418735,0.8424242424242424,0.2222222222222222,0.06989247311827956,0.9301075268817204,0.9107981220657277,0.8403755868544601,0.22278056951423786,0.1275626423690205,0.8724373576309795,0.8175675675675675,0.4980694980694981,0.0005583472920156485,0.05767016925074095,0.057670169250740866,0.22250139586823003,0.09872755774365004,0.12377383812458,0.31802093985400454,1.6872656792657912,0.7950360288230585,0.8112094395280236,0.5555555555555556,0.08064516129032258,0.9193548387096774,0.8591549295774648,0.8732394366197183,0.2792642140468227,0.13470319634703196,0.865296803652968,0.7818532818532818,0.527027027027027,0.27629134150873286,0.05405803505670938,0.054058035056709364,0.4174098848011891,0.10767417881867727,0.3097357059825119,0.26800804262328276,1.656915822660037,231.38
0.25,0.1,0.99,0.4102040816326531,0.3285714285714286,0.833466773418735,0.8424242424242424,0.2222222222222222,0.06989247311827956,0.9301075268817204,0.9107981220657277,0.8403755868544601,0.22278056951423786,0.1275626423690205,0.8724373576309795,0.8175675675675675,0.4980694980694981,0.0005583472920156485,0.05767016925074095,0.057670169250740866,0.22250139586823003,0.09872755774365004,0.12377383812458,0.31802093985400454,1.6872656792657912,0.7950360288230585,0.8112094395280236,0.5555555555555556,0.08064516129032258,0.9193548387096774,0.8591549295774648,0.8732394366197183,0.2792642140468227,0.13470319634703196,0.865296803652968,0.7818532818532818,0.527027027027027,0.27629134150873286,0.05405803505670938,0.054058035056709364,0.4174098848011891,0.10767417881867727,0.3097357059825119,0.26800804262328276,1.656915822660037,231.38
0.25,0.5,,0.5,0.5,0.8518815052041633,0.847986852917009,0.18518518518518517,0.10215053763440861,0.8978494623655914,0.8873239436619719,0.8075117370892019,0.11892797319932999,0.20501138952164008,0.7949886104783599,0.8445945945945946,0.40540540540540543,0.06625721198585519,0.10286085188723147,0.10286085188723149,0.15205657919225757,0.15358096357802434,0.0015243843857667694,0.3237302549054244,1.9918622356874294,0.8270616493194556,0.8255250403877221,0.4444444444444444,0.0967741935483871,0.9032258064516129,0.8591549295774648,0.8450704225352113,0.15217391304347827,0.21689497716894976,0.7831050228310502,0.8204633204633205,0.4189189189189189,0.29227053140096615,0.12012078362056267,0.12012078362056267,0.29830917874396135,0.15683458535866843,0.14147459338529292,0.26662298918821753,2.017264831446118,174.48
0.25,0.5,0.85,0.8836734693877552,0.7367346938775511,0.7830264211369096,0.735609756097561,0.037037037037037035,0.3978494623655914,0.6021505376344086,0.647887323943662,0.5305164319248826,0.03685092127303183,0.39635535307517084,0.6036446469248291,0.8108108108108109,0.27702702702702703,0.0001861157640052069,0.0014941092904205422,0.0014941092904204867,0.03694397915503443,0.3971024077203811,0.36015842856534663,0.6493791319068808,1.9150348558690498,0.7934347477982386,0.7588785046728972,0.14814814814814814,0.3279569892473118,0.6720430107526881,0.6948356807511737,0.6056338028169014,0.06020066889632107,0.3584474885844749,0.6415525114155252,0.8137065637065637,0.305984555984556,0.08794747925182707,0.03049049933716308,0.03049049933716297,0.10417440852223461,0.34320223891589335,0.23902783039365874,0.5682383510358009,1.979295265655555,174.48
0.25,0.5,0.9,0.8673469387755103,0.6224489795918368,0.8062449959967974,0.7803992740471869,0.07407407407407407,0.34408602150537637,0.6559139784946236,0.6901408450704225,0.5821596244131455,0.07537688442211055,0.2984054669703872,0.7015945330296127,0.8301158301158301,0.3407335907335907,0.001302810348036476,0.04568055453498915,0.04568055453498909,0.07472547924809231,0.32124574423788177,0.24652026498978946,0.6337959334434192,1.708547742752023,0.8134507606084868,0.7939876215738285,0.14814814814814814,0.3064516129032258,0.6935483870967742,0.7136150234741784,0.6244131455399061,0.0903010033444816,0.2694063926940639,0.730593607305936,0.833976833976834,0.361003861003861,0.05784714480366654,0.0370452202091619,0.03704522020916179,0.11922457574631487,0.28792900279864486,0.16870442705233,0.5877763974792958,1.7296577563103968,174.48
