lambda_adv,adv_c,min_f1_ratio,t_aae,t_sae,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,train_elapsed_sec
0.4,0.1,,0.5,0.5,0.8875437180521927,0.934850374064838,0.8888888888888888,0.014054054054054054,0.985945945945946,0.9611344537815126,0.9831932773109243,0.5025125628140703,0.03736162361623616,0.9626383763837638,0.8622061482820976,0.8632911392405064,0.38637632607481853,0.023307569562182107,0.023307569562182162,0.6957007258514796,0.02570783883514511,0.6699928870163344,0.12293805512184405,1.138889560232262,0.885691231845078,0.9341187412804216,0.7777777777777778,0.011891891891891892,0.9881081081081081,0.9663865546218487,0.9821428571428571,0.5418060200668896,0.031826568265682656,0.9681734317343174,0.8579175704989154,0.8759942154736081,0.23597175771088819,0.019934676373790764,0.01993467637379076,0.6597918989223337,0.021859230078787276,0.6379326688435464,0.1440024873462055,1.1211750358421135,41.64
0.4,0.1,0.85,0.8836734693877552,0.753061224489796,0.8566047888081786,0.9108248285092856,0.25925925925925924,0.12432432432432433,0.8756756756756757,0.8718487394957983,0.8581932773109243,0.25963149078726966,0.11808118081180811,0.8819188191881919,0.8513562386980108,0.7475587703435804,0.0003722315280104138,0.006243143512516217,0.006243143512516203,0.2594453750232645,0.12120275256806623,0.13824262245519825,0.5617415081706898,1.1479943783370397,0.8488434642280797,0.9059571619812584,0.2222222222222222,0.15135135135135136,0.8486486486486486,0.8466386554621849,0.8308823529411765,0.2842809364548495,0.11346863468634687,0.8865313653136532,0.8496023138105567,0.7563268257411424,0.062058714232627266,0.03788271666500449,0.037882716665004534,0.2532515793385358,0.13240999301884912,0.1208415863196867,0.6940347070737474,1.098575792470692,41.64
0.4,0.1,0.9,0.8836734693877552,0.753061224489796,0.8566047888081786,0.9108248285092856,0.25925925925925924,0.12432432432432433,0.8756756756756757,0.8718487394957983,0.8581932773109243,0.25963149078726966,0.11808118081180811,0.8819188191881919,0.8513562386980108,0.7475587703435804,0.0003722315280104138,0.006243143512516217,0.006243143512516203,0.2594453750232645,0.12120275256806623,0.13824262245519825,0.5617415081706898,1.1479943783370397,0.8488434642280797,0.9059571619812584,0.2222222222222222,0.15135135135135136,0.8486486486486486,0.8466386554621849,0.8308823529411765,0.2842809364548495,0.11346863468634687,0.8865313653136532,0.8496023138105567,0.7563268257411424,0.062058714232627266,0.03788271666500449,0.037882716665004534,0.2532515793385358,0.13240999301884912,0.1208415863196867,0.6940347070737474,1.098575792470692,41.64
0.4,0.1,0.93,0.8836734693877552,0.753061224489796,0.8566047888081786,0.9108248285092856,0.25925925925925924,0.12432432432432433,0.8756756756756757,0.8718487394957983,0.8581932773109243,0.25963149078726966,0.11808118081180811,0.8819188191881919,0.8513562386980108,0.7475587703435804,0.0003722315280104138,0.006243143512516217,0.006243143512516203,0.2594453750232645,0.12120275256806623,0.13824262245519825,0.5617415081706898,1.1479943783370397,0.8488434642280797,0.9059571619812584,0.2222222222222222,0.15135135135135136,0.8486486486486486,0.8466386554621849,0.8308823529411765,0.2842809364548495,0.11346863468634687,0.8865313653136532,0.8496023138105567,0.7563268257411424,0.062058714232627266,0.03788271666500449,0.037882716665004534,0.2532515793385358,0.13240999301884912,0.1208415863196867,0.6940347070737474,1.098575792470692,41.64
0.4,0.1,0.95,0.8836734693877552,0.753061224489796,0.8566047888081786,0.9108248285092856,0.25925925925925924,0.12432432432432433,0.8756756756756757,0.8718487394957983,0.8581932773109243,0.25963149078726966,0.11808118081180811,0.8819188191881919,0.8513562386980108,0.7475587703435804,0.0003722315280104138,0.006243143512516217,0.006243143512516203,0.2594453750232645,0.12120275256806623,0.13824262245519825,0.5617415081706898,1.1479943783370397,0.8488434642280797,0.9059571619812584,0.2222222222222222,0.15135135135135136,0.8486486486486486,0.8466386554621849,0.8308823529411765,0.2842809364548495,0.11346863468634687,0.8865313653136532,0.8496023138105567,0.7563268257411424,0.062058714232627266,0.03788271666500449,0.037882716665004534,0.2532515793385358,0.13240999301884912,0.1208415863196867,0.6940347070737474,1.098575792470692,41.64
0.4,0.1,0.97,0.8836734693877552,0.753061224489796,0.8566047888081786,0.9108248285092856,0.25925925925925924,0.12432432432432433,0.8756756756756757,0.8718487394957983,0.8581932773109243,0.25963149078726966,0.11808118081180811,0.8819188191881919,0.8513562386980108,0.7475587703435804,0.0003722315280104138,0.006243143512516217,0.006243143512516203,0.2594453750232645,0.12120275256806623,0.13824262245519825,0.5617415081706898,1.1479943783370397,0.8488434642280797,0.9059571619812584,0.2222222222222222,0.15135135135135136,0.8486486486486486,0.8466386554621849,0.8308823529411765,0.2842809364548495,0.11346863468634687,0.8865313653136532,0.8496023138105567,0.7563268257411424,0.062058714232627266,0.03788271666500449,0.037882716665004534,0.2532515793385358,0.13240999301884912,0.1208415863196867,0.6940347070737474,1.098575792470692,41.64
0.4,0.1,0.99,0.8183673469387756,0.5244897959183674,0.8786655905299973,0.9288082083662195,0.48148148148148145,0.06594594594594595,0.9340540540540541,0.9222689075630253,0.9212184873949579,0.4807370184254606,0.04151291512915129,0.9584870848708487,0.8636528028933093,0.8553345388788427,0.0007444630560208276,0.02443303081679466,0.0244330308167946,0.48110924995347104,0.053729430537548625,0.4273798194159224,0.5445771682384567,1.0770270984639574,0.8743948359332975,0.926491421375728,0.4444444444444444,0.07783783783783783,0.9221621621621622,0.9117647058823529,0.9086134453781513,0.5100334448160535,0.035977859778597784,0.9640221402214022,0.8615328994938539,0.8658712942877802,0.06558900037160909,0.04185997805924005,0.04185997805924002,0.47723894463024896,0.05690784880821781,0.42033109582203115,0.6813347472730851,1.0493631569480506,41.64
0.4,0.5,,0.5,0.5,0.8872746838848534,0.9347656858165966,0.8888888888888888,0.010810810810810811,0.9891891891891892,0.9642857142857143,0.9863445378151261,0.509212730318258,0.03736162361623616,0.9626383763837638,0.8607594936708861,0.8647377938517179,0.37967615857063086,0.02655081280542535,0.026550812805425372,0.6990508096035735,0.024086217213523487,0.67496459239005,0.10095548168384295,1.1406284464744656,0.8862291554599246,0.9342657342657342,0.7777777777777778,0.0075675675675675675,0.9924324324324324,0.9705882352941176,0.9863445378151261,0.5267558528428093,0.03690036900369004,0.9630996309963099,0.8571945046999276,0.868763557483731,0.25102192493496844,0.02933280143612247,0.02933280143612249,0.6522668153102935,0.0222339682856288,0.6300328470246647,0.10405235681893395,1.1353428881369347,55.66
0.4,0.5,0.85,0.7040816326530612,0.37755102040816324,0.8754371805219263,0.9288677216162237,0.6296296296296297,0.02810810810810811,0.9718918918918918,0.9548319327731093,0.9621848739495799,0.6298157453936348,0.02029520295202952,0.9797047970479705,0.8481012658227848,0.9041591320072333,0.00018611576400517915,0.00781290515607859,0.007812905156078687,0.6297226875116322,0.024201655530068814,0.6055210319815634,0.39456155705579127,1.0641764588184437,0.871705217859064,0.926896551724138,0.6296296296296297,0.034594594594594595,0.9654054054054054,0.9485294117647058,0.9558823529411765,0.6538461538461539,0.017066420664206643,0.9829335793357934,0.8452639190166306,0.9117859725234997,0.024216524216524205,0.017528173930387952,0.01752817393038797,0.6417378917378918,0.025830507629400618,0.6159073841084911,0.5001204833253002,1.0483626325287803,55.66
0.4,0.5,0.9,0.7040816326530612,0.37755102040816324,0.8754371805219263,0.9288677216162237,0.6296296296296297,0.02810810810810811,0.9718918918918918,0.9548319327731093,0.9621848739495799,0.6298157453936348,0.02029520295202952,0.9797047970479705,0.8481012658227848,0.9041591320072333,0.00018611576400517915,0.00781290515607859,0.007812905156078687,0.6297226875116322,0.024201655530068814,0.6055210319815634,0.39456155705579127,1.0641764588184437,0.871705217859064,0.926896551724138,0.6296296296296297,0.034594594594594595,0.9654054054054054,0.9485294117647058,0.9558823529411765,0.6538461538461539,0.017066420664206643,0.9829335793357934,0.8452639190166306,0.9117859725234997,0.024216524216524205,0.017528173930387952,0.01752817393038797,0.6417378917378918,0.025830507629400618,0.6159073841084911,0.5001204833253002,1.0483626325287803,55.66
