lambda_adv,adv_c,min_f1_ratio,min_coverage,t_aae,delta_aae,t_sae,delta_sae,val_coverage,val_abstain_rate,val_sel_accuracy,val_sel_f1,val_AAE_coverage,val_AAE_abstain_rate,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_pos_rate,val_SAE_coverage,val_SAE_abstain_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_abstain_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,test_coverage,test_abstain_rate,test_sel_accuracy,test_sel_f1,test_AAE_coverage,test_AAE_abstain_rate,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_pos_rate,test_SAE_coverage,test_SAE_abstain_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_abstain_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,train_elapsed_sec
0.15,0.1,0.85,0.7,0.78,0.09,0.5,0.09,0.9343556631692225,0.06564433683077753,0.9029657356752088,0.9446906285901855,0.9180672268907563,0.08193277310924374,0.5,0.029205607476635514,0.9707943925233645,0.9610983981693364,0.9399638336347197,0.06003616636528031,0.49798387096774194,0.02662862577270566,0.9733713742272944,0.8826471719892266,0.0020161290322580627,0.0025769817039298544,0.02189660674396343,0.498991935483871,0.027917116624670585,0.47107481885920044,0.9289940828402367,0.07100591715976334,0.8998262883613202,0.9430358906815937,0.9096638655462185,0.09033613445378152,0.5,0.030660377358490566,0.9693396226415094,0.9595842956120092,0.935647143890094,0.06435285610990604,0.5271629778672032,0.0234337637494022,0.9765662362505978,0.8902627511591963,0.02716297786720323,0.007226613609088366,0.025983278343875482,0.5135814889336017,0.02704707055394638,0.4865344183796553,42.6
0.15,0.1,0.85,0.85,0.78,0.09,0.5,0.09,0.9343556631692225,0.06564433683077753,0.9029657356752088,0.9446906285901855,0.9180672268907563,0.08193277310924374,0.5,0.029205607476635514,0.9707943925233645,0.9610983981693364,0.9399638336347197,0.06003616636528031,0.49798387096774194,0.02662862577270566,0.9733713742272944,0.8826471719892266,0.0020161290322580627,0.0025769817039298544,0.02189660674396343,0.498991935483871,0.027917116624670585,0.47107481885920044,0.9289940828402367,0.07100591715976334,0.8998262883613202,0.9430358906815937,0.9096638655462185,0.09033613445378152,0.5,0.030660377358490566,0.9693396226415094,0.9595842956120092,0.935647143890094,0.06435285610990604,0.5271629778672032,0.0234337637494022,0.9765662362505978,0.8902627511591963,0.02716297786720323,0.007226613609088366,0.025983278343875482,0.5135814889336017,0.02704707055394638,0.4865344183796553,42.6
0.15,0.1,0.85,0.95,0.78,0.06,0.5,0.06,0.9564164648910412,0.04358353510895885,0.8945147679324894,0.9394282022290421,0.9432773109243697,0.05672268907563027,0.5263157894736842,0.034129692832764506,0.9658703071672355,0.9565701559020044,0.9609403254972875,0.03905967450271253,0.5074906367041199,0.030146019783325484,0.9698539802166746,0.8769288671433948,0.018825152769564313,0.003983673049439022,0.017663014572917746,0.516903213088902,0.032137856308045,0.48476535678085697,0.9540075309306079,0.04599246906939214,0.8937129968987877,0.9390066332308687,0.9401260504201681,0.05987394957983194,0.5217391304347826,0.033256880733944956,0.966743119266055,0.9553072625698324,0.9587852494577006,0.041214750542299394,0.5196261682242991,0.0273972602739726,0.9726027397260274,0.8812217194570136,0.0021129622104835155,0.005859620459972355,0.018659199037532548,0.5206826493295409,0.03032707050395878,0.4903555788255821,42.6
0.15,0.1,0.9,0.7,0.78,0.09,0.5,0.09,0.9343556631692225,0.06564433683077753,0.9029657356752088,0.9446906285901855,0.9180672268907563,0.08193277310924374,0.5,0.029205607476635514,0.9707943925233645,0.9610983981693364,0.9399638336347197,0.06003616636528031,0.49798387096774194,0.02662862577270566,0.9733713742272944,0.8826471719892266,0.0020161290322580627,0.0025769817039298544,0.02189660674396343,0.498991935483871,0.027917116624670585,0.47107481885920044,0.9289940828402367,0.07100591715976334,0.8998262883613202,0.9430358906815937,0.9096638655462185,0.09033613445378152,0.5,0.030660377358490566,0.9693396226415094,0.9595842956120092,0.935647143890094,0.06435285610990604,0.5271629778672032,0.0234337637494022,0.9765662362505978,0.8902627511591963,0.02716297786720323,0.007226613609088366,0.025983278343875482,0.5135814889336017,0.02704707055394638,0.4865344183796553,42.6
0.15,0.1,0.9,0.85,0.78,0.09,0.5,0.09,0.9343556631692225,0.06564433683077753,0.9029657356752088,0.9446906285901855,0.9180672268907563,0.08193277310924374,0.5,0.029205607476635514,0.9707943925233645,0.9610983981693364,0.9399638336347197,0.06003616636528031,0.49798387096774194,0.02662862577270566,0.9733713742272944,0.8826471719892266,0.0020161290322580627,0.0025769817039298544,0.02189660674396343,0.498991935483871,0.027917116624670585,0.47107481885920044,0.9289940828402367,0.07100591715976334,0.8998262883613202,0.9430358906815937,0.9096638655462185,0.09033613445378152,0.5,0.030660377358490566,0.9693396226415094,0.9595842956120092,0.935647143890094,0.06435285610990604,0.5271629778672032,0.0234337637494022,0.9765662362505978,0.8902627511591963,0.02716297786720323,0.007226613609088366,0.025983278343875482,0.5135814889336017,0.02704707055394638,0.4865344183796553,42.6
0.15,0.1,0.9,0.95,0.78,0.06,0.5,0.06,0.9564164648910412,0.04358353510895885,0.8945147679324894,0.9394282022290421,0.9432773109243697,0.05672268907563027,0.5263157894736842,0.034129692832764506,0.9658703071672355,0.9565701559020044,0.9609403254972875,0.03905967450271253,0.5074906367041199,0.030146019783325484,0.9698539802166746,0.8769288671433948,0.018825152769564313,0.003983673049439022,0.017663014572917746,0.516903213088902,0.032137856308045,0.48476535678085697,0.9540075309306079,0.04599246906939214,0.8937129968987877,0.9390066332308687,0.9401260504201681,0.05987394957983194,0.5217391304347826,0.033256880733944956,0.966743119266055,0.9553072625698324,0.9587852494577006,0.041214750542299394,0.5196261682242991,0.0273972602739726,0.9726027397260274,0.8812217194570136,0.0021129622104835155,0.005859620459972355,0.018659199037532548,0.5206826493295409,0.03032707050395878,0.4903555788255821,42.6
0.15,0.1,0.95,0.7,0.78,0.09,0.5,0.09,0.9343556631692225,0.06564433683077753,0.9029657356752088,0.9446906285901855,0.9180672268907563,0.08193277310924374,0.5,0.029205607476635514,0.9707943925233645,0.9610983981693364,0.9399638336347197,0.06003616636528031,0.49798387096774194,0.02662862577270566,0.9733713742272944,0.8826471719892266,0.0020161290322580627,0.0025769817039298544,0.02189660674396343,0.498991935483871,0.027917116624670585,0.47107481885920044,0.9289940828402367,0.07100591715976334,0.8998262883613202,0.9430358906815937,0.9096638655462185,0.09033613445378152,0.5,0.030660377358490566,0.9693396226415094,0.9595842956120092,0.935647143890094,0.06435285610990604,0.5271629778672032,0.0234337637494022,0.9765662362505978,0.8902627511591963,0.02716297786720323,0.007226613609088366,0.025983278343875482,0.5135814889336017,0.02704707055394638,0.4865344183796553,42.6
0.15,0.1,0.95,0.85,0.78,0.09,0.5,0.09,0.9343556631692225,0.06564433683077753,0.9029657356752088,0.9446906285901855,0.9180672268907563,0.08193277310924374,0.5,0.029205607476635514,0.9707943925233645,0.9610983981693364,0.9399638336347197,0.06003616636528031,0.49798387096774194,0.02662862577270566,0.9733713742272944,0.8826471719892266,0.0020161290322580627,0.0025769817039298544,0.02189660674396343,0.498991935483871,0.027917116624670585,0.47107481885920044,0.9289940828402367,0.07100591715976334,0.8998262883613202,0.9430358906815937,0.9096638655462185,0.09033613445378152,0.5,0.030660377358490566,0.9693396226415094,0.9595842956120092,0.935647143890094,0.06435285610990604,0.5271629778672032,0.0234337637494022,0.9765662362505978,0.8902627511591963,0.02716297786720323,0.007226613609088366,0.025983278343875482,0.5135814889336017,0.02704707055394638,0.4865344183796553,42.6
0.15,0.1,0.95,0.95,0.78,0.06,0.5,0.06,0.9564164648910412,0.04358353510895885,0.8945147679324894,0.9394282022290421,0.9432773109243697,0.05672268907563027,0.5263157894736842,0.034129692832764506,0.9658703071672355,0.9565701559020044,0.9609403254972875,0.03905967450271253,0.5074906367041199,0.030146019783325484,0.9698539802166746,0.8769288671433948,0.018825152769564313,0.003983673049439022,0.017663014572917746,0.516903213088902,0.032137856308045,0.48476535678085697,0.9540075309306079,0.04599246906939214,0.8937129968987877,0.9390066332308687,0.9401260504201681,0.05987394957983194,0.5217391304347826,0.033256880733944956,0.966743119266055,0.9553072625698324,0.9587852494577006,0.041214750542299394,0.5196261682242991,0.0273972602739726,0.9726027397260274,0.8812217194570136,0.0021129622104835155,0.005859620459972355,0.018659199037532548,0.5206826493295409,0.03032707050395878,0.4903555788255821,42.6
0.15,0.1,0.99,0.7,0.78,0.09,0.5,0.09,0.9343556631692225,0.06564433683077753,0.9029657356752088,0.9446906285901855,0.9180672268907563,0.08193277310924374,0.5,0.029205607476635514,0.9707943925233645,0.9610983981693364,0.9399638336347197,0.06003616636528031,0.49798387096774194,0.02662862577270566,0.9733713742272944,0.8826471719892266,0.0020161290322580627,0.0025769817039298544,0.02189660674396343,0.498991935483871,0.027917116624670585,0.47107481885920044,0.9289940828402367,0.07100591715976334,0.8998262883613202,0.9430358906815937,0.9096638655462185,0.09033613445378152,0.5,0.030660377358490566,0.9693396226415094,0.9595842956120092,0.935647143890094,0.06435285610990604,0.5271629778672032,0.0234337637494022,0.9765662362505978,0.8902627511591963,0.02716297786720323,0.007226613609088366,0.025983278343875482,0.5135814889336017,0.02704707055394638,0.4865344183796553,42.6
