lambda_adv,adv_c,min_f1_ratio,t_aae,t_sae,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,train_elapsed_sec
0.6,0.1,,0.5,0.5,0.8598879103282626,0.8562037797863599,0.2222222222222222,0.10215053763440861,0.8978494623655914,0.8826291079812206,0.812206572769953,0.10887772194304858,0.19362186788154898,0.806378132118451,0.8552123552123552,0.40444015444015446,0.11334450027917363,0.09147133024714037,0.09147133024714038,0.1655499720826354,0.14788620275797879,0.017663769324656603,0.31532250785022287,2.00822431643071,0.8238590872698158,0.8222940226171244,0.48148148148148145,0.10215053763440861,0.8978494623655914,0.8497652582159625,0.8450704225352113,0.15384615384615385,0.2191780821917808,0.7808219178082192,0.8185328185328186,0.4189189189189189,0.3276353276353276,0.1170275445573722,0.11702754455737219,0.3176638176638177,0.16066430991309472,0.15699950775072297,0.26662298918821753,2.017264831446118,157.48
0.6,0.1,0.85,0.4102040816326531,0.29591836734693877,0.8238590872698158,0.8372781065088757,0.25925925925925924,0.08064516129032258,0.9193548387096774,0.8967136150234741,0.8356807511737089,0.25795644891122277,0.10022779043280182,0.8997722095671982,0.8088803088803089,0.5299227799227799,0.001302810348036476,0.01958262914247924,0.019582629142479213,0.258607854085241,0.0904364758615622,0.1681713782236788,0.34955798390681087,1.5769858686309448,0.7846277021617294,0.8054953000723066,0.5925925925925926,0.06451612903225806,0.9354838709677419,0.8685446009389671,0.892018779342723,0.3110367892976589,0.12557077625570776,0.8744292237442922,0.7673745173745173,0.5492277992277992,0.2815558032949337,0.06105464722344969,0.061054647223449665,0.4518146909451257,0.09504345264398291,0.3567712383011428,0.2395471993987794,1.624132580971964,157.48
0.6,0.1,0.9,0.4102040816326531,0.29591836734693877,0.8238590872698158,0.8372781065088757,0.25925925925925924,0.08064516129032258,0.9193548387096774,0.8967136150234741,0.8356807511737089,0.25795644891122277,0.10022779043280182,0.8997722095671982,0.8088803088803089,0.5299227799227799,0.001302810348036476,0.01958262914247924,0.019582629142479213,0.258607854085241,0.0904364758615622,0.1681713782236788,0.34955798390681087,1.5769858686309448,0.7846277021617294,0.8054953000723066,0.5925925925925926,0.06451612903225806,0.9354838709677419,0.8685446009389671,0.892018779342723,0.3110367892976589,0.12557077625570776,0.8744292237442922,0.7673745173745173,0.5492277992277992,0.2815558032949337,0.06105464722344969,0.061054647223449665,0.4518146909451257,0.09504345264398291,0.3567712383011428,0.2395471993987794,1.624132580971964,157.48
0.6,0.1,0.93,0.4102040816326531,0.29591836734693877,0.8238590872698158,0.8372781065088757,0.25925925925925924,0.08064516129032258,0.9193548387096774,0.8967136150234741,0.8356807511737089,0.25795644891122277,0.10022779043280182,0.8997722095671982,0.8088803088803089,0.5299227799227799,0.001302810348036476,0.01958262914247924,0.019582629142479213,0.258607854085241,0.0904364758615622,0.1681713782236788,0.34955798390681087,1.5769858686309448,0.7846277021617294,0.8054953000723066,0.5925925925925926,0.06451612903225806,0.9354838709677419,0.8685446009389671,0.892018779342723,0.3110367892976589,0.12557077625570776,0.8744292237442922,0.7673745173745173,0.5492277992277992,0.2815558032949337,0.06105464722344969,0.061054647223449665,0.4518146909451257,0.09504345264398291,0.3567712383011428,0.2395471993987794,1.624132580971964,157.48
0.6,0.1,0.95,0.4102040816326531,0.29591836734693877,0.8238590872698158,0.8372781065088757,0.25925925925925924,0.08064516129032258,0.9193548387096774,0.8967136150234741,0.8356807511737089,0.25795644891122277,0.10022779043280182,0.8997722095671982,0.8088803088803089,0.5299227799227799,0.001302810348036476,0.01958262914247924,0.019582629142479213,0.258607854085241,0.0904364758615622,0.1681713782236788,0.34955798390681087,1.5769858686309448,0.7846277021617294,0.8054953000723066,0.5925925925925926,0.06451612903225806,0.9354838709677419,0.8685446009389671,0.892018779342723,0.3110367892976589,0.12557077625570776,0.8744292237442922,0.7673745173745173,0.5492277992277992,0.2815558032949337,0.06105464722344969,0.061054647223449665,0.4518146909451257,0.09504345264398291,0.3567712383011428,0.2395471993987794,1.624132580971964,157.48
0.6,0.1,0.97,0.4102040816326531,0.29591836734693877,0.8238590872698158,0.8372781065088757,0.25925925925925924,0.08064516129032258,0.9193548387096774,0.8967136150234741,0.8356807511737089,0.25795644891122277,0.10022779043280182,0.8997722095671982,0.8088803088803089,0.5299227799227799,0.001302810348036476,0.01958262914247924,0.019582629142479213,0.258607854085241,0.0904364758615622,0.1681713782236788,0.34955798390681087,1.5769858686309448,0.7846277021617294,0.8054953000723066,0.5925925925925926,0.06451612903225806,0.9354838709677419,0.8685446009389671,0.892018779342723,0.3110367892976589,0.12557077625570776,0.8744292237442922,0.7673745173745173,0.5492277992277992,0.2815558032949337,0.06105464722344969,0.061054647223449665,0.4518146909451257,0.09504345264398291,0.3567712383011428,0.2395471993987794,1.624132580971964,157.48
0.6,0.1,0.99,0.6551020408163265,0.42653061224489797,0.8502802241793435,0.8495575221238938,0.14814814814814814,0.13978494623655913,0.8602150537634409,0.8591549295774648,0.7699530516431925,0.1440536013400335,0.16173120728929385,0.8382687927107062,0.8484555984555985,0.43822393822393824,0.004094546808114635,0.021946261052734728,0.021946261052734672,0.14610087474409084,0.1507580767629265,0.004657202018835654,0.4094993715725757,1.7569853376651527,0.8166533226581265,0.8201099764336214,0.2962962962962963,0.13440860215053763,0.8655913978494624,0.8450704225352113,0.7934272300469484,0.19899665551839466,0.17579908675799086,0.8242009132420092,0.8108108108108109,0.46332046332046334,0.09729964077790162,0.04139048460745323,0.041390484607453204,0.24764647590734545,0.15510384445426423,0.09254263145308123,0.3849089670570226,1.712480401223628,157.48
0.6,0.5,,0.5,0.5,0.8542834267413931,0.850328947368421,0.2222222222222222,0.0967741935483871,0.9032258064516129,0.8873239436619719,0.8169014084507042,0.11390284757118928,0.20501138952164008,0.7949886104783599,0.8474903474903475,0.4025096525096525,0.10831937465103293,0.10823719597325299,0.10823719597325299,0.16806253489670575,0.1508927915350136,0.017169743361692164,0.30644610285991725,2.0295199955134353,0.8254603682946358,0.8233387358184765,0.4074074074074074,0.10752688172043011,0.8924731182795699,0.8544600938967136,0.8309859154929577,0.15217391304347827,0.2191780821917808,0.7808219178082192,0.8194980694980695,0.41795366795366795,0.2552334943639291,0.1116512004713507,0.11165120047135069,0.27979066022544286,0.16335248195610547,0.11643817826933739,0.29037908547424285,1.9882249142094552,112.85
0.6,0.5,0.85,0.7857142857142857,0.6061224489795919,0.833466773418735,0.8165784832451499,0.07407407407407407,0.24731182795698925,0.7526881720430108,0.7746478873239436,0.6666666666666666,0.07370184254606366,0.2642369020501139,0.7357630979498861,0.8455598455598455,0.35424710424710426,0.0003722315280104138,0.01692507409312466,0.016925074093124604,0.07388795831006886,0.25577436500355155,0.1818864066934827,0.516193315374545,1.881925469127844,0.8190552441953562,0.8051724137931034,0.14814814814814814,0.22043010752688172,0.7795698924731183,0.7887323943661971,0.6995305164319249,0.10869565217391304,0.2648401826484018,0.7351598173515982,0.8252895752895753,0.3735521235521235,0.0394524959742351,0.04441007512152009,0.044410075121520065,0.12842190016103058,0.24263514508764178,0.1142132449266112,0.479640030828128,1.8726449499299032,112.85
0.6,0.5,0.9,0.7857142857142857,0.6061224489795919,0.833466773418735,0.8165784832451499,0.07407407407407407,0.24731182795698925,0.7526881720430108,0.7746478873239436,0.6666666666666666,0.07370184254606366,0.2642369020501139,0.7357630979498861,0.8455598455598455,0.35424710424710426,0.0003722315280104138,0.01692507409312466,0.016925074093124604,0.07388795831006886,0.25577436500355155,0.1818864066934827,0.516193315374545,1.881925469127844,0.8190552441953562,0.8051724137931034,0.14814814814814814,0.22043010752688172,0.7795698924731183,0.7887323943661971,0.6995305164319249,0.10869565217391304,0.2648401826484018,0.7351598173515982,0.8252895752895753,0.3735521235521235,0.0394524959742351,0.04441007512152009,0.044410075121520065,0.12842190016103058,0.24263514508764178,0.1142132449266112,0.479640030828128,1.8726449499299032,112.85
