gamma,val_accuracy,val_f1,val_fpr_AAE,val_fpr_SAE,val_fpr_gap,val_fnr_AAE,val_fnr_SAE,val_fnr_gap,test_accuracy,test_f1,test_fpr_AAE,test_fpr_SAE,test_fpr_gap,test_fnr_AAE,test_fnr_SAE,test_fnr_gap
0.24,0.8014411529223379,0.7987012987012987,0.2222222222222222,0.18257956448911222,0.03964265773310999,0.08064516129032258,0.26879271070615035,0.1881475494158278,0.7862289831865492,0.7848509266720387,0.4074074074074074,0.19899665551839466,0.20841075188901273,0.13440860215053763,0.2557077625570776,0.12129916040653999
0.26,0.8094475580464372,0.8061889250814332,0.2222222222222222,0.1708542713567839,0.0513679508654383,0.08064516129032258,0.2619589977220957,0.18131383643177312,0.7926341072858286,0.7912973408541499,0.4074074074074074,0.19230769230769232,0.21509971509971507,0.12903225806451613,0.24885844748858446,0.11982618942406834
0.28,0.8086469175340272,0.80553295362083,0.2222222222222222,0.17252931323283083,0.04969290898939138,0.08064516129032258,0.2619589977220957,0.18131383643177312,0.7910328262610088,0.7906976744186046,0.4444444444444444,0.19732441471571907,0.24712002972872535,0.12903225806451613,0.24429223744292236,0.11525997937840624
0.3,0.8030424339471577,0.8,0.2962962962962963,0.17587939698492464,0.12041689931137164,0.08064516129032258,0.26879271070615035,0.1881475494158278,0.7934347477982386,0.7915993537964459,0.4074074074074074,0.18896321070234115,0.21844419670506623,0.13440860215053763,0.24885844748858446,0.11444984533804684
0.32,0.8038430744595677,0.8003259983700082,0.2222222222222222,0.17587939698492464,0.046342825237297575,0.0913978494623656,0.26651480637813213,0.17511695691576654,0.7886309047237791,0.7891373801916933,0.48148148148148145,0.20234113712374582,0.2791403443577356,0.12365591397849462,0.24429223744292236,0.12063632346442774
0.34,0.7966373098478783,0.7921440261865794,0.2962962962962963,0.17587939698492464,0.12041689931137164,0.11290322580645161,0.2733485193621868,0.16044529355573517,0.7950360288230585,0.7955271565495208,0.48148148148148145,0.1956521739130435,0.28582930756843794,0.12365591397849462,0.23515981735159816,0.11150390337310354
0.36,0.7966373098478783,0.7924836601307189,0.25925925925925924,0.17922948073701842,0.08002977852224083,0.10752688172043011,0.2733485193621868,0.16582163764175667,0.7974379503602882,0.7967871485943775,0.48148148148148145,0.18729096989966554,0.2941905115818159,0.11827956989247312,0.2420091324200913,0.12372956252761819
0.38,0.7958366693354684,0.7918367346938775,0.2222222222222222,0.18257956448911222,0.03964265773310999,0.10752688172043011,0.2733485193621868,0.16582163764175667,0.7942353883106485,0.7929089443996776,0.4444444444444444,0.18896321070234115,0.2554812337421033,0.11827956989247312,0.2511415525114155,0.1328619826189424
0.4,0.7958366693354684,0.7928513403736799,0.2962962962962963,0.18425460636515914,0.11204168993113714,0.10752688172043011,0.26651480637813213,0.158987924657702,0.7942353883106485,0.7925746569814366,0.48148148148148145,0.18561872909698995,0.2958627523844915,0.11827956989247312,0.2534246575342466,0.13514508764177346
0.42,0.8014411529223379,0.797716150081566,0.2222222222222222,0.17755443886097153,0.044667783361250685,0.0967741935483871,0.26879271070615035,0.17201851715776326,0.7982385908726981,0.7980769230769231,0.4444444444444444,0.19063545150501673,0.2538089929394277,0.12365591397849462,0.23515981735159816,0.11150390337310354
0.44,0.8038430744595677,0.7990155865463495,0.2222222222222222,0.16917922948073702,0.05304299274148519,0.08602150537634409,0.27790432801822323,0.19188282264187914,0.7966373098478783,0.7974481658692185,0.48148148148148145,0.1956521739130435,0.28582930756843794,0.10752688172043011,0.2374429223744292,0.1299160406539991
0.46,0.8046437149719776,0.800978792822186,0.2222222222222222,0.17420435510887772,0.04801786711334449,0.0913978494623656,0.26651480637813213,0.17511695691576654,0.7950360288230585,0.7945425361155698,0.48148148148148145,0.19063545150501673,0.2908460299764647,0.12365591397849462,0.2420091324200913,0.11835321844159669
0.48,0.8030424339471577,0.7983606557377049,0.25925925925925924,0.16917922948073702,0.09008002977852222,0.0967741935483871,0.2733485193621868,0.1765743258137997,0.7950360288230585,0.7945425361155698,0.5185185185185185,0.18896321070234115,0.32955530781617737,0.12365591397849462,0.2420091324200913,0.11835321844159669
0.5,0.7982385908726981,0.7937806873977087,0.2962962962962963,0.17420435510887772,0.12209194118741856,0.11290322580645161,0.27107061503416857,0.15816738922771695,0.7958366693354684,0.7964884277733439,0.4444444444444444,0.19732441471571907,0.24712002972872535,0.10752688172043011,0.23972602739726026,0.13219914567683017
0.52,0.8038430744595677,0.7993447993447993,0.2962962962962963,0.16750418760469013,0.12879210869160615,0.10752688172043011,0.26651480637813213,0.158987924657702,0.7966373098478783,0.7977707006369427,0.48148148148148145,0.19732441471571907,0.28415706676576236,0.11827956989247312,0.23059360730593606,0.11231403741346294
0.54,0.8070456365092074,0.8016460905349794,0.3333333333333333,0.1574539363484087,0.1758793969849246,0.11290322580645161,0.26651480637813213,0.1536115805716805,0.7982385908726981,0.7984,0.4444444444444444,0.19230769230769232,0.25213675213675213,0.11290322580645161,0.2374429223744292,0.1245396965679776
0.56,0.8054443554843875,0.800656275635767,0.25925925925925924,0.1658291457286432,0.09343011353061603,0.11827956989247312,0.2619589977220957,0.14367942782962256,0.7950360288230585,0.7952,0.5185185185185185,0.19230769230769232,0.3262108262108262,0.10752688172043011,0.24429223744292236,0.13676535572249227
0.58,0.8054443554843875,0.800982800982801,0.2962962962962963,0.1658291457286432,0.13046715056765307,0.10215053763440861,0.26651480637813213,0.1643642687437235,0.7934347477982386,0.7939297124600639,0.5185185185185185,0.1956521739130435,0.32286634460547503,0.12365591397849462,0.2374429223744292,0.11378700839593459
