lambda_adv,adv_c,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,elapsed_sec,test_score,val_score
0.15,0.1,0.855884707766213,0.8504983388704319,0.2592592592592592,0.1075268817204301,0.8924731182795699,0.8732394366197183,0.812206572769953,0.100502512562814,0.2118451025056947,0.7881548974943052,0.8523166023166023,0.3918918918918919,0.1587567466964451,0.1043182207852646,0.1043182207852646,0.1798808859110366,0.1596859921130624,0.0201948937979742,0.3088158530333276,2.072527063838155,0.8286629303442754,0.826580226904376,0.4444444444444444,0.1182795698924731,0.8817204301075269,0.8403755868544601,0.8262910798122066,0.1471571906354515,0.2100456621004566,0.7899543378995434,0.8262548262548263,0.4189189189189189,0.2972872538089929,0.0917660922079834,0.0917660922079834,0.2958008175399479,0.1641626159964648,0.1316382015434831,0.2989409272716377,1.9724367240806489,156.73,0.3565759874097051,-0.0036954630298320357
0.15,0.5,0.8526821457165733,0.847682119205298,0.1851851851851851,0.0913978494623656,0.9086021505376344,0.8967136150234741,0.8169014084507042,0.1105527638190954,0.2186788154897494,0.7813211845102506,0.8436293436293436,0.3947876447876448,0.0746324213660896,0.1272809660273838,0.1272809660273838,0.1478689745021403,0.1550383324760575,0.0071693579739172,0.302536104801908,2.069217207134081,0.833466773418735,0.8311688311688312,0.4814814814814814,0.1129032258064516,0.8870967741935484,0.8403755868544601,0.8356807511737089,0.1387959866220735,0.2077625570776255,0.7922374429223744,0.832046332046332,0.415057915057915,0.3426854948594079,0.0948593312711739,0.0948593312711739,0.3101387340517775,0.1603328914420385,0.1498058426097389,0.2809154106827622,2.01340752873735,115.83,0.41820194116828047,-0.09391154617878467
0.15,1.0,0.8470776621297038,0.8435708435708436,0.2592592592592592,0.1075268817204301,0.8924731182795699,0.8732394366197183,0.812206572769953,0.1239530988274706,0.20501138952164,0.7949886104783599,0.8416988416988417,0.4083011583011583,0.1353061604317885,0.0974845078012099,0.0974845078012099,0.1916061790433649,0.1562691356210351,0.0353370434223298,0.3173800771978321,1.9892340160312216,0.8294635708566853,0.8264058679706602,0.5185185185185185,0.1075268817204301,0.8924731182795699,0.8403755868544601,0.8450704225352113,0.1371237458193979,0.2214611872146118,0.7785388127853882,0.8272200772200772,0.4083011583011583,0.3813947726991205,0.1139343054941817,0.1139343054941817,0.3278211321689582,0.1644940344675209,0.1633270977014372,0.2618385636882114,2.069723253674104,142.37,0.4895204010661955,0.01735622431845457
0.15,3.0,0.855084067253803,0.8502894954507858,0.1481481481481481,0.0967741935483871,0.9032258064516128,0.8967136150234741,0.8075117370892019,0.1105527638190954,0.2118451025056947,0.7881548974943052,0.8465250965250966,0.3976833976833976,0.0375953843290526,0.1150709089573076,0.1150709089573076,0.1293504559836218,0.1543096480270409,0.0249591920434191,0.3195798670909285,2.0305391713301635,0.8254603682946358,0.8227642276422764,0.4814814814814814,0.1182795698924731,0.8817204301075269,0.8356807511737089,0.8309859154929577,0.1454849498327759,0.2191780821917808,0.7808219178082192,0.8233590733590733,0.4140926640926641,0.3359965316487056,0.1008985122993076,0.1008985122993076,0.3134832156571286,0.1687288260421269,0.1447543896150017,0.2884655495235464,2.006763141400089,256.84,0.4220446212535629,-0.12982672506336101
0.15,10.0,0.8590872698158527,0.8543046357615894,0.2222222222222222,0.1021505376344086,0.8978494623655914,0.8826291079812206,0.812206572769953,0.1021775544388609,0.20501138952164,0.7949886104783599,0.8542471042471043,0.3957528957528957,0.1200446677833612,0.1028608518872314,0.1028608518872314,0.1621998883305415,0.1535809635780243,0.0086189247525172,0.3107891172373058,2.052307288116507,0.8206565252201762,0.8190630048465266,0.4074074074074074,0.1129032258064516,0.8870967741935484,0.8497652582159625,0.8262910798122066,0.1605351170568562,0.2191780821917808,0.7808219178082192,0.8146718146718147,0.4227799227799227,0.2468722903505512,0.1062748563853292,0.1062748563853291,0.2839712622321317,0.1660406539991162,0.1179306082330155,0.300940532101689,1.954423603738853,375.8,0.31092957252588993,-0.06378080079716897
0.25,0.1,0.8518815052041633,0.847233691164327,0.1851851851851851,0.0967741935483871,0.9032258064516128,0.892018779342723,0.812206572769953,0.1139028475711892,0.214123006833713,0.785876993166287,0.8436293436293436,0.3986486486486486,0.0712823376139959,0.1173488132853259,0.1173488132853258,0.1495440163781872,0.15544860019105,0.0059045838128628,0.3122856940209452,2.0373994873661325,0.8318654923939152,0.8292682926829268,0.4814814814814814,0.1021505376344086,0.8978494623655914,0.8497652582159625,0.8450704225352113,0.1387959866220735,0.2168949771689497,0.7831050228310502,0.8281853281853282,0.4111969111969112,0.3426854948594079,0.1147444395345411,0.1147444395345411,0.3101387340517775,0.1595227574016791,0.1506159766500983,0.2631262943074307,2.055147738157625,160.69,0.4299048985832757,-0.09908066175235897
0.25,0.5,0.8518815052041633,0.847986852917009,0.1851851851851851,0.1021505376344086,0.8978494623655914,0.8873239436619719,0.8075117370892019,0.1189279731993299,0.20501138952164,0.7949886104783599,0.8445945945945946,0.4054054054054054,0.0662572119858551,0.1028608518872314,0.1028608518872314,0.1520565791922575,0.1535809635780243,0.0015243843857667,0.3237302549054244,1.9918622356874292,0.8270616493194556,0.8255250403877221,0.4444444444444444,0.0967741935483871,0.9032258064516128,0.8591549295774648,0.8450704225352113,0.1521739130434782,0.2168949771689497,0.7831050228310502,0.8204633204633205,0.4189189189189189,0.2922705314009661,0.1201207836205626,0.1201207836205626,0.2983091787439613,0.1568345853586684,0.1414745933852929,0.2666229891882175,2.017264831446118,115.73,0.38237149881813803,-0.1098251413478083
0.25,1.0,0.8566853482786229,0.851698425849213,0.2222222222222222,0.1021505376344086,0.8978494623655914,0.8826291079812206,0.812206572769953,0.1038525963149078,0.2095671981776765,0.7904328018223234,0.8513513513513513,0.3947876447876448,0.1183696259073143,0.1074166605432679,0.1074166605432679,0.163037409268565,0.1558588679060426,0.0071785413625224,0.3102934408224699,2.0573251542195177,0.8286629303442754,0.8274193548387097,0.4814814814814814,0.0913978494623656,0.9086021505376344,0.8591549295774648,0.8544600938967136,0.1505016722408027,0.2146118721461187,0.7853881278538812,0.8223938223938224,0.4189189189189189,0.3309798092406787,0.1232140226837531,0.1232140226837531,0.3159915768611421,0.1530048608042421,0.1629867160568999,0.2504640201465073,2.0396788851288528,145.64,0.4503613198914742,-0.06122141443394552
0.25,3.0,0.855084067253803,0.8512736236647493,0.1851851851851851,0.0913978494623656,0.9086021505376344,0.8967136150234741,0.8169014084507042,0.1155778894472361,0.20501138952164,0.7949886104783599,0.8465250965250966,0.4034749034749035,0.069607295737949,0.1136135400592744,0.1136135400592744,0.1503815373162106,0.1482046194920028,0.0021769178242078,0.3069419703319604,2.024664684639721,0.8278622898318655,0.8267526188557615,0.4814814814814814,0.1129032258064516,0.8870967741935484,0.8403755868544601,0.8356807511737089,0.1521739130434782,0.2054794520547945,0.7945205479452054,0.8252895752895753,0.4237451737451737,0.3293075684380032,0.0925762262483429,0.0925762262483429,0.3168276972624798,0.159191338930623,0.1576363583318567,0.2851503162979569,1.9721303821974756,265.12,0.43044349214086874,-0.1062771701352393
0.25,10.0,0.8526821457165733,0.8474295190713101,0.1851851851851851,0.1075268817204301,0.8924731182795699,0.8826291079812206,0.8028169014084507,0.1088777219430485,0.214123006833713,0.785876993166287,0.8465250965250966,0.3957528957528957,0.0763074632421366,0.1065961251132828,0.1065961251132828,0.1470314535641168,0.1608249442770715,0.0137934907129546,0.3263285730991709,2.028581192300132,0.8326661329063251,0.8291087489779232,0.4444444444444444,0.1129032258064516,0.8870967741935484,0.8450704225352113,0.8309859154929577,0.1337792642140468,0.2191780821917808,0.7808219178082192,0.8301158301158301,0.4073359073359073,0.3106651802303976,0.1062748563853292,0.1062748563853291,0.2891118543292456,0.1660406539991162,0.1230712003301294,0.2851768543890285,2.0400506808430787,378.34,0.3506546256428995,-0.0979222942988156
0.4,0.1,0.8518815052041633,0.8469809760132341,0.2222222222222222,0.086021505376344,0.913978494623656,0.8967136150234741,0.8262910798122066,0.1105527638190954,0.2209567198177676,0.7790432801822323,0.8426640926640927,0.3938223938223938,0.1116694584031267,0.1349352144414235,0.1349352144414235,0.1663874930206588,0.1534891125970559,0.0128983804236029,0.2865643922702975,2.098131218011781,0.8366693354683747,0.8338762214983714,0.3703703703703703,0.0967741935483871,0.9032258064516128,0.8685446009389671,0.8356807511737089,0.1371237458193979,0.2146118721461187,0.7853881278538812,0.8301158301158301,0.4111969111969112,0.2332466245509723,0.1178376785977316,0.1178376785977316,0.2537470580948842,0.1556930328472529,0.0980540252476313,0.279073342447275,2.032312763289207,138.69,0.2372786532151238,-0.0377085316297508
0.4,0.5,0.8526821457165733,0.8484349258649094,0.1481481481481481,0.1075268817204301,0.8924731182795699,0.8873239436619719,0.7981220657276995,0.117252931323283,0.20501138952164,0.7949886104783599,0.8455598455598455,0.4044401544401544,0.030895216824865,0.0974845078012099,0.0974845078012099,0.1327005397357156,0.1562691356210351,0.0235685958853194,0.3389716959389895,1.973399617301853,0.8318654923939152,0.8300970873786407,0.5185185185185185,0.1129032258064516,0.8870967741935484,0.8356807511737089,0.8403755868544601,0.1421404682274247,0.2054794520547945,0.7945205479452054,0.831081081081081,0.4179536679536679,0.3763780502910937,0.0925762262483429,0.0925762262483429,0.3303294933729716,0.159191338930623,0.1711381544423485,0.2742469140590071,2.01069073244911,89.58,0.4860609890822038,-0.13740819513052444
0.4,1.0,0.855084067253803,0.8500414250207126,0.1851851851851851,0.0913978494623656,0.9086021505376344,0.8967136150234741,0.8169014084507042,0.1072026800670016,0.2164009111617312,0.7835990888382688,0.8465250965250966,0.3938223938223938,0.0779825051181835,0.1250030616993656,0.1250030616993656,0.1461939326260934,0.1538993803120484,0.0077054476859549,0.3020543594200433,2.0742888178071017,0.833466773418735,0.8317152103559871,0.4074074074074074,0.0913978494623656,0.9086021505376344,0.8685446009389671,0.8450704225352113,0.1454849498327759,0.2123287671232876,0.7876712328767124,0.8262548262548263,0.416988416988417,0.2619224575746315,0.120930917660922,0.120930917660922,0.2764461786200916,0.1518633082928266,0.124582870327265,0.2657401316232672,2.026604020256624,112.8,0.31482122069718554,-0.09653158247648669
