accuracy,f1,FPR_AAE,FPR_SAE,FPR_gap,FNR_AAE,FNR_SAE,FNR_gap,DIfav,DIunfav,alpha_aae,beta_aae
0.8353510895883777,0.9003257328990228,0.03703703702331961,0.47236180903731384,0.4353247720139942,0.25081081080809936,0.0447416974167678,0.20606911339133155,1.8187820024388233,0.8566348240628684,0.6,-2.0
0.8622545063223029,0.9180537772087067,0.18518518511659807,0.47236180903731384,0.28717662392071575,0.13837837837688238,0.0447416974167678,0.09363668096011458,1.057431396766758,0.9899439897671765,0.6,-1.5
0.8759752488566048,0.9269529393123118,0.40740740725651575,0.47236180903731384,0.06495440178079809,0.07675675675592696,0.0447416974167678,0.03201505933915916,0.6133102101247195,1.0677076697613561,0.6,-1.2
0.8802797955340328,0.9296887343972191,0.44444444427983537,0.47236180903731384,0.02791736475747847,0.05837837837774726,0.0447416974167678,0.013636680960979461,0.48641844251270866,1.0899258640454075,0.6,-1.0
0.8821630347054076,0.9309148264984227,0.5185185183264746,0.47236180903731384,0.04615670928916071,0.04864864864812272,0.0447416974167678,0.00390695123135492,0.40887347341647967,1.1035036494412167,0.6,-0.8
0.8875437180521927,0.9343180389692017,0.5925925923731138,0.47236180903731384,0.12023078333579995,0.024864864864596055,0.0447416974167678,0.019876832552171743,0.23968444993379842,1.1331279084866186,0.6,-0.5
0.8894269572235673,0.9356102146326178,0.8148148145130315,0.47236180903731384,0.34245300547571766,0.010810810810693938,0.0447416974167678,0.03393088660607386,0.10574313967667578,1.1565804468975616,0.6,-0.2
0.8891579230562281,0.9355040701314965,0.9259259255829904,0.47236180903731384,0.4535641165456765,0.008648648648555149,0.0447416974167678,0.03609304876821265,0.0704954264511172,1.1627521675320203,0.6,0.0
0.8899650255582459,0.9360037552808638,0.9259259255829904,0.47236180903731384,0.4535641165456765,0.005405405405346969,0.0447416974167678,0.03933629201142083,0.04934679851578203,1.1664551999126955,0.6,0.2
0.8622545063223029,0.9180537772087067,0.18518518511659807,0.47236180903731384,0.28717662392071575,0.13837837837688238,0.0447416974167678,0.09363668096011458,1.057431396766758,0.9899439897671765,0.8,-2.0
0.8770513855259618,0.9276555326895678,0.44444444427983537,0.47236180903731384,0.02791736475747847,0.07135135135057999,0.0447416974167678,0.02660965393381219,0.5710129542540493,1.0751137345227066,0.8,-1.5
0.8813559322033898,0.9303867403314917,0.481481481303155,0.47236180903731384,0.00911967226584115,0.05297297297240029,0.0447416974167678,0.008231275555632495,0.4441211866420383,1.097331928806758,0.8,-1.2
0.8832391713747646,0.9315889029003783,0.5185185183264746,0.47236180903731384,0.04615670928916071,0.04432432432384514,0.0447416974167678,0.00041737309292265434,0.38067530283603285,1.1084410259487836,0.8,-1.0
0.8859295130481571,0.9333123623781063,0.5925925923731138,0.47236180903731384,0.12023078333579995,0.03135135135101242,0.0447416974167678,0.013390346065755378,0.2819817058044688,1.125721843725268,0.8,-0.8
0.8886198547215496,0.9350078492935636,0.6296296293964334,0.47236180903731384,0.15726782035911957,0.019459459459249085,0.0447416974167678,0.025282237957518713,0.19738719406312813,1.140533973247969,0.8,-0.5
0.8896959913909066,0.9357970560601315,0.8518518515363511,0.47236180903731384,0.3794900424990373,0.008648648648555149,0.0447416974167678,0.03609304876821265,0.08459451174134063,1.1602834792782368,0.8,-0.2
0.8891579230562281,0.9355040701314965,0.9259259255829904,0.47236180903731384,0.4535641165456765,0.008648648648555149,0.0447416974167678,0.03609304876821265,0.0704954264511172,1.1627521675320203,0.8,0.0
0.8896959913909066,0.9358372456964006,0.9259259255829904,0.47236180903731384,0.4535641165456765,0.0064864864864163626,0.0447416974167678,0.03825521093035143,0.05639634116089375,1.1652208557858037,0.8,0.2
0.8759752488566048,0.9269529393123118,0.40740740725651575,0.47236180903731384,0.06495440178079809,0.07675675675592696,0.0447416974167678,0.03201505933915916,0.6133102101247195,1.0677076697613561,1.0,-2.0
0.8813559322033898,0.9303867403314917,0.481481481303155,0.47236180903731384,0.00911967226584115,0.05297297297240029,0.0447416974167678,0.008231275555632495,0.4441211866420383,1.097331928806758,1.0,-1.5
0.8835082055421039,0.9317572892040977,0.5185185183264746,0.47236180903731384,0.04615670928916071,0.04324324324277575,0.0447416974167678,0.0014984541739920462,0.37362576019092114,1.1096753700756754,1.0,-1.2
0.8859295130481571,0.9333123623781063,0.5925925923731138,0.47236180903731384,0.12023078333579995,0.03135135135101242,0.0447416974167678,0.013390346065755378,0.2819817058044688,1.125721843725268,1.0,-1.0
0.8875437180521927,0.9343180389692017,0.5925925923731138,0.47236180903731384,0.12023078333579995,0.024864864864596055,0.0447416974167678,0.019876832552171743,0.23968444993379842,1.1331279084866186,1.0,-0.8
0.8891579230562281,0.9354029476324867,0.7407407404663923,0.47236180903731384,0.2683789314290784,0.014054054053902119,0.0447416974167678,0.03068764336286568,0.1409908529022344,1.1504087262631029,1.0,-0.5
0.8896959913909066,0.9357970560601315,0.8518518515363511,0.47236180903731384,0.3794900424990373,0.008648648648555149,0.0447416974167678,0.03609304876821265,0.08459451174134063,1.1602834792782368,1.0,-0.2
0.8891579230562281,0.9355040701314965,0.9259259255829904,0.47236180903731384,0.4535641165456765,0.008648648648555149,0.0447416974167678,0.03609304876821265,0.0704954264511172,1.1627521675320203,1.0,0.0
0.8896959913909066,0.9358372456964006,0.9259259255829904,0.47236180903731384,0.4535641165456765,0.0064864864864163626,0.0447416974167678,0.03825521093035143,0.05639634116089375,1.1652208557858037,1.0,0.2
0.8802797955340328,0.9296887343972191,0.44444444427983537,0.47236180903731384,0.02791736475747847,0.05837837837774726,0.0447416974167678,0.013636680960979461,0.48641844251270866,1.0899258640454075,1.2,-2.0
0.8832391713747646,0.9315889029003783,0.5185185183264746,0.47236180903731384,0.04615670928916071,0.04432432432384514,0.0447416974167678,0.00041737309292265434,0.38067530283603285,1.1084410259487836,1.2,-1.5
0.8859295130481571,0.9333123623781063,0.5925925923731138,0.47236180903731384,0.12023078333579995,0.03135135135101242,0.0447416974167678,0.013390346065755378,0.2819817058044688,1.125721843725268,1.2,-1.2
0.8875437180521927,0.9343180389692017,0.5925925923731138,0.47236180903731384,0.12023078333579995,0.024864864864596055,0.0447416974167678,0.019876832552171743,0.23968444993379842,1.1331279084866186,1.2,-1.0
0.8886198547215496,0.9350078492935636,0.6296296293964334,0.47236180903731384,0.15726782035911957,0.019459459459249085,0.0447416974167678,0.025282237957518713,0.19738719406312813,1.140533973247969,1.2,-0.8
0.8891579230562281,0.9354434346599811,0.8148148145130315,0.47236180903731384,0.34245300547571766,0.011891891891763332,0.0447416974167678,0.032849805525004466,0.1127926823217875,1.1553461027706697,1.2,-0.5
0.8896959913909066,0.9357970560601315,0.8518518515363511,0.47236180903731384,0.3794900424990373,0.008648648648555149,0.0447416974167678,0.03609304876821265,0.08459451174134063,1.1602834792782368,1.2,-0.2
0.8891579230562281,0.9355040701314965,0.9259259255829904,0.47236180903731384,0.4535641165456765,0.008648648648555149,0.0447416974167678,0.03609304876821265,0.0704954264511172,1.1627521675320203,1.2,0.0
0.8896959913909066,0.9358372456964006,0.9259259255829904,0.47236180903731384,0.4535641165456765,0.0064864864864163626,0.0447416974167678,0.03825521093035143,0.05639634116089375,1.1652208557858037,1.2,0.2
