lambda_adv,adv_hidden,adv_lr,min_f1_ratio,t_aae,t_sae,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,train_elapsed_sec
1.0,128,0.001,,0.5,0.5,0.8845843422114609,0.9331879769506307,0.8888888888888888,0.00972972972972973,0.9902702702702703,0.9653361344537815,0.9873949579831933,0.5159128978224455,0.04059040590405904,0.959409594095941,0.8567811934900542,0.8636528028933093,0.3729759910664433,0.03086067617432931,0.030860676174329305,0.7024008933556671,0.025160067816894383,0.6772408255387727,0.09244811305114098,1.1432776495862238,0.8883808499193114,0.9354487478612536,0.8518518518518519,0.010810810810810811,0.9891891891891892,0.9653361344537815,0.9852941176470589,0.5117056856187291,0.03505535055350553,0.9649446494464945,0.8618944323933478,0.8669558929862617,0.34014616623312277,0.02424453974269472,0.024244539742694693,0.6817787687352905,0.022933080682158172,0.6588456880531324,0.11053387915996753,1.1364985396064282,256.6
1.0,128,0.001,0.85,0.8836734693877552,0.7040816326530612,0.8668280871670703,0.9183303085299456,0.2962962962962963,0.09945945945945946,0.9005405405405406,0.8949579831932774,0.8834033613445378,0.2964824120603015,0.10055350553505535,0.8994464944649446,0.8571428571428571,0.7692585895117541,0.00018611576400523466,0.001094046075595892,0.0010940460755959336,0.2963893541782989,0.10000648249725741,0.19638287168104152,0.5053129967248412,1.1483828219863008,0.8617536309844002,0.9155716162943496,0.2962962962962963,0.11351351351351352,0.8864864864864865,0.8813025210084033,0.8697478991596639,0.33444816053511706,0.09271217712177121,0.9072878228782287,0.8550253073029646,0.7834417932031815,0.038151864238820776,0.02080133639174231,0.020801336391742198,0.31537222841570667,0.10311284531764237,0.2122593830980643,0.6014645981433372,1.1101627403638803,256.6
1.0,128,0.001,0.9,0.8836734693877552,0.7040816326530612,0.8668280871670703,0.9183303085299456,0.2962962962962963,0.09945945945945946,0.9005405405405406,0.8949579831932774,0.8834033613445378,0.2964824120603015,0.10055350553505535,0.8994464944649446,0.8571428571428571,0.7692585895117541,0.00018611576400523466,0.001094046075595892,0.0010940460755959336,0.2963893541782989,0.10000648249725741,0.19638287168104152,0.5053129967248412,1.1483828219863008,0.8617536309844002,0.9155716162943496,0.2962962962962963,0.11351351351351352,0.8864864864864865,0.8813025210084033,0.8697478991596639,0.33444816053511706,0.09271217712177121,0.9072878228782287,0.8550253073029646,0.7834417932031815,0.038151864238820776,0.02080133639174231,0.020801336391742198,0.31537222841570667,0.10311284531764237,0.2122593830980643,0.6014645981433372,1.1101627403638803,256.6
1.0,128,0.001,0.93,0.8836734693877552,0.7040816326530612,0.8668280871670703,0.9183303085299456,0.2962962962962963,0.09945945945945946,0.9005405405405406,0.8949579831932774,0.8834033613445378,0.2964824120603015,0.10055350553505535,0.8994464944649446,0.8571428571428571,0.7692585895117541,0.00018611576400523466,0.001094046075595892,0.0010940460755959336,0.2963893541782989,0.10000648249725741,0.19638287168104152,0.5053129967248412,1.1483828219863008,0.8617536309844002,0.9155716162943496,0.2962962962962963,0.11351351351351352,0.8864864864864865,0.8813025210084033,0.8697478991596639,0.33444816053511706,0.09271217712177121,0.9072878228782287,0.8550253073029646,0.7834417932031815,0.038151864238820776,0.02080133639174231,0.020801336391742198,0.31537222841570667,0.10311284531764237,0.2122593830980643,0.6014645981433372,1.1101627403638803,256.6
1.0,128,0.001,0.95,0.8836734693877552,0.7040816326530612,0.8668280871670703,0.9183303085299456,0.2962962962962963,0.09945945945945946,0.9005405405405406,0.8949579831932774,0.8834033613445378,0.2964824120603015,0.10055350553505535,0.8994464944649446,0.8571428571428571,0.7692585895117541,0.00018611576400523466,0.001094046075595892,0.0010940460755959336,0.2963893541782989,0.10000648249725741,0.19638287168104152,0.5053129967248412,1.1483828219863008,0.8617536309844002,0.9155716162943496,0.2962962962962963,0.11351351351351352,0.8864864864864865,0.8813025210084033,0.8697478991596639,0.33444816053511706,0.09271217712177121,0.9072878228782287,0.8550253073029646,0.7834417932031815,0.038151864238820776,0.02080133639174231,0.020801336391742198,0.31537222841570667,0.10311284531764237,0.2122593830980643,0.6014645981433372,1.1101627403638803,256.6
1.0,128,0.001,0.97,0.8836734693877552,0.7040816326530612,0.8668280871670703,0.9183303085299456,0.2962962962962963,0.09945945945945946,0.9005405405405406,0.8949579831932774,0.8834033613445378,0.2964824120603015,0.10055350553505535,0.8994464944649446,0.8571428571428571,0.7692585895117541,0.00018611576400523466,0.001094046075595892,0.0010940460755959336,0.2963893541782989,0.10000648249725741,0.19638287168104152,0.5053129967248412,1.1483828219863008,0.8617536309844002,0.9155716162943496,0.2962962962962963,0.11351351351351352,0.8864864864864865,0.8813025210084033,0.8697478991596639,0.33444816053511706,0.09271217712177121,0.9072878228782287,0.8550253073029646,0.7834417932031815,0.038151864238820776,0.02080133639174231,0.020801336391742198,0.31537222841570667,0.10311284531764237,0.2122593830980643,0.6014645981433372,1.1101627403638803,256.6
1.0,128,0.001,0.99,0.8183673469387756,0.6387755102040816,0.8797417271993543,0.9278915954186159,0.37037037037037035,0.05837837837837838,0.9416216216216217,0.9327731092436975,0.9254201680672269,0.3685092127303183,0.07518450184501844,0.9248154981549815,0.8614828209764919,0.8047016274864376,0.001861157640052069,0.016806123466640066,0.01680612346664012,0.36943979155034434,0.06678144011169841,0.30265835143864595,0.3818763421022901,1.1500165091721015,0.8776223776223776,0.9268606333386915,0.48148148148148145,0.057297297297297295,0.9427027027027027,0.930672268907563,0.9296218487394958,0.3879598662207358,0.0724169741697417,0.9275830258302583,0.8593637020968908,0.8109182935647143,0.09352161526074565,0.015119676872444407,0.01511967687244442,0.43472067385110863,0.0648571357335195,0.3698635381175891,0.3722102410921974,1.1463816325923002,256.6
1.0,128,0.0003,,0.5,0.5,0.8802797955340328,0.9306313328137179,0.8518518518518519,0.008648648648648649,0.9913513513513513,0.967436974789916,0.9873949579831933,0.525963149078727,0.046125461254612546,0.9538745387453874,0.8502712477396022,0.8614828209764919,0.32588870277312487,0.037476812605963895,0.037476812605963916,0.6889075004652894,0.027387054951630598,0.6615204455136587,0.09099983984419033,1.1461574421210228,0.8843464228079613,0.9331467661691543,0.7777777777777778,0.00972972972972973,0.9902702702702703,0.9684873949579832,0.9842436974789915,0.5301003344481605,0.038284132841328415,0.9617158671586716,0.8553868402024585,0.8684020245842372,0.24767744332961728,0.028554403111598688,0.028554403111598625,0.6539390561129692,0.02400693128552907,0.6299321248274401,0.11973057544330136,1.133396351322709,137.91
1.0,128,0.0003,0.85,0.8673469387755103,0.6714285714285715,0.864406779661017,0.9179954441913439,0.37037037037037035,0.09081081081081081,0.9091891891891892,0.9012605042016807,0.8939075630252101,0.37185929648241206,0.08671586715867159,0.9132841328413284,0.8517179023508138,0.796383363471971,0.0014889261120417108,0.004094943652139221,0.004094943652139138,0.3711148334263912,0.0887633389847412,0.28235149444165,0.521040095610187,1.122458846834114,0.8587950511027435,0.9142857142857143,0.37037037037037035,0.11675675675675676,0.8832432432432432,0.8760504201680672,0.8686974789915967,0.3712374581939799,0.0853321033210332,0.9146678966789668,0.8528561099060015,0.797180043383948,0.000867087823609558,0.03142465343572355,0.03142465343572354,0.37080391428217513,0.10104443003889499,0.2697594842432801,0.6473845903789411,1.0897130143987728,137.91
1.0,128,0.0003,0.9,0.8673469387755103,0.6714285714285715,0.864406779661017,0.9179954441913439,0.37037037037037035,0.09081081081081081,0.9091891891891892,0.9012605042016807,0.8939075630252101,0.37185929648241206,0.08671586715867159,0.9132841328413284,0.8517179023508138,0.796383363471971,0.0014889261120417108,0.004094943652139221,0.004094943652139138,0.3711148334263912,0.0887633389847412,0.28235149444165,0.521040095610187,1.122458846834114,0.8587950511027435,0.9142857142857143,0.37037037037037035,0.11675675675675676,0.8832432432432432,0.8760504201680672,0.8686974789915967,0.3712374581939799,0.0853321033210332,0.9146678966789668,0.8528561099060015,0.797180043383948,0.000867087823609558,0.03142465343572355,0.03142465343572354,0.37080391428217513,0.10104443003889499,0.2697594842432801,0.6473845903789411,1.0897130143987728,137.91
