lambda_adv,adv_hidden,adv_lr,min_f1_ratio,t_aae,t_sae,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,train_elapsed_sec
0.05,128,0.001,,0.5,0.5,0.8845843422114609,0.932979221996563,0.9629629629629629,0.00972972972972973,0.9902702702702703,0.9632352941176471,0.9894957983193278,0.49581239530988275,0.045202952029520294,0.9547970479704797,0.8575045207956601,0.8556962025316456,0.46715056765308016,0.035473222299790566,0.03547322229979055,0.7293876791364229,0.02746634087962501,0.7019213382567979,0.07279226976028187,1.156363419433429,0.8862291554599246,0.9340813464235624,0.7777777777777778,0.008648648648648649,0.9913513513513513,0.9695378151260504,0.9852941176470589,0.5117056856187291,0.04059040590405904,0.959409594095941,0.8575560375994216,0.8626174981923355,0.2660720921590487,0.03194175725541039,0.031941757255410375,0.6447417316982534,0.024619527276353845,0.6201222044218996,0.10704333586162229,1.1422143746094364,392.99
0.05,128,0.001,0.85,0.7693877551020408,0.44285714285714284,0.8751681463545871,0.9276807980049875,0.5555555555555556,0.04540540540540541,0.9545945945945946,0.9401260504201681,0.9432773109243697,0.5561139028475712,0.03459409594095941,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156485,0.010811309464445994,0.010811309464445973,0.5558347292015634,0.03999975067318241,0.515834978528381,0.4612888898219996,1.0755306123577157,0.8838084991931145,0.9328775637041641,0.48148148148148145,0.036756756756756756,0.9632432432432433,0.9506302521008403,0.9495798319327731,0.5484949832775919,0.026291512915129153,0.9737084870848709,0.8608098336948662,0.8817787418655098,0.06701350179611049,0.010465243841627603,0.010465243841627614,0.5149882323795367,0.031524134835942956,0.48346409754359376,0.42648982592428475,1.0768912609016965,392.99
0.05,128,0.001,0.9,0.7693877551020408,0.44285714285714284,0.8751681463545871,0.9276807980049875,0.5555555555555556,0.04540540540540541,0.9545945945945946,0.9401260504201681,0.9432773109243697,0.5561139028475712,0.03459409594095941,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156485,0.010811309464445994,0.010811309464445973,0.5558347292015634,0.03999975067318241,0.515834978528381,0.4612888898219996,1.0755306123577157,0.8838084991931145,0.9328775637041641,0.48148148148148145,0.036756756756756756,0.9632432432432433,0.9506302521008403,0.9495798319327731,0.5484949832775919,0.026291512915129153,0.9737084870848709,0.8608098336948662,0.8817787418655098,0.06701350179611049,0.010465243841627603,0.010465243841627614,0.5149882323795367,0.031524134835942956,0.48346409754359376,0.42648982592428475,1.0768912609016965,392.99
0.05,128,0.001,0.93,0.7693877551020408,0.44285714285714284,0.8751681463545871,0.9276807980049875,0.5555555555555556,0.04540540540540541,0.9545945945945946,0.9401260504201681,0.9432773109243697,0.5561139028475712,0.03459409594095941,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156485,0.010811309464445994,0.010811309464445973,0.5558347292015634,0.03999975067318241,0.515834978528381,0.4612888898219996,1.0755306123577157,0.8838084991931145,0.9328775637041641,0.48148148148148145,0.036756756756756756,0.9632432432432433,0.9506302521008403,0.9495798319327731,0.5484949832775919,0.026291512915129153,0.9737084870848709,0.8608098336948662,0.8817787418655098,0.06701350179611049,0.010465243841627603,0.010465243841627614,0.5149882323795367,0.031524134835942956,0.48346409754359376,0.42648982592428475,1.0768912609016965,392.99
0.05,128,0.001,0.95,0.7693877551020408,0.44285714285714284,0.8751681463545871,0.9276807980049875,0.5555555555555556,0.04540540540540541,0.9545945945945946,0.9401260504201681,0.9432773109243697,0.5561139028475712,0.03459409594095941,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156485,0.010811309464445994,0.010811309464445973,0.5558347292015634,0.03999975067318241,0.515834978528381,0.4612888898219996,1.0755306123577157,0.8838084991931145,0.9328775637041641,0.48148148148148145,0.036756756756756756,0.9632432432432433,0.9506302521008403,0.9495798319327731,0.5484949832775919,0.026291512915129153,0.9737084870848709,0.8608098336948662,0.8817787418655098,0.06701350179611049,0.010465243841627603,0.010465243841627614,0.5149882323795367,0.031524134835942956,0.48346409754359376,0.42648982592428475,1.0768912609016965,392.99
0.05,128,0.001,0.97,0.7693877551020408,0.44285714285714284,0.8751681463545871,0.9276807980049875,0.5555555555555556,0.04540540540540541,0.9545945945945946,0.9401260504201681,0.9432773109243697,0.5561139028475712,0.03459409594095941,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156485,0.010811309464445994,0.010811309464445973,0.5558347292015634,0.03999975067318241,0.515834978528381,0.4612888898219996,1.0755306123577157,0.8838084991931145,0.9328775637041641,0.48148148148148145,0.036756756756756756,0.9632432432432433,0.9506302521008403,0.9495798319327731,0.5484949832775919,0.026291512915129153,0.9737084870848709,0.8608098336948662,0.8817787418655098,0.06701350179611049,0.010465243841627603,0.010465243841627614,0.5149882323795367,0.031524134835942956,0.48346409754359376,0.42648982592428475,1.0768912609016965,392.99
0.05,128,0.001,0.99,0.7693877551020408,0.44285714285714284,0.8751681463545871,0.9276807980049875,0.5555555555555556,0.04540540540540541,0.9545945945945946,0.9401260504201681,0.9432773109243697,0.5561139028475712,0.03459409594095941,0.9654059040590406,0.8528028933092224,0.8770343580470162,0.0005583472920156485,0.010811309464445994,0.010811309464445973,0.5558347292015634,0.03999975067318241,0.515834978528381,0.4612888898219996,1.0755306123577157,0.8838084991931145,0.9328775637041641,0.48148148148148145,0.036756756756756756,0.9632432432432433,0.9506302521008403,0.9495798319327731,0.5484949832775919,0.026291512915129153,0.9737084870848709,0.8608098336948662,0.8817787418655098,0.06701350179611049,0.010465243841627603,0.010465243841627614,0.5149882323795367,0.031524134835942956,0.48346409754359376,0.42648982592428475,1.0768912609016965,392.99
0.05,128,0.0003,,0.5,0.5,0.8870056497175142,0.9345182413470533,0.8518518518518519,0.00972972972972973,0.9902702702702703,0.9663865546218487,0.9863445378151261,0.5041876046901173,0.04012915129151291,0.959870848708487,0.8596745027124774,0.8614828209764919,0.3476642471617346,0.030399421561783185,0.030399421561783213,0.6780197282709846,0.02492944051062132,0.6530902877603633,0.09858315983120619,1.1449381256932343,0.8873050026896181,0.9346843335931411,0.7407407407407407,0.008648648648648649,0.9913513513513513,0.9705882352941176,0.9842436974789915,0.5083612040133779,0.04012915129151291,0.959870848708487,0.8586406362979031,0.8622559652928417,0.23237953672736278,0.03148050264286426,0.03148050264286428,0.6245509723770593,0.02438889997008078,0.6001620724069785,0.11438826669062976,1.1414750673600378,158.45
0.05,128,0.0003,0.85,0.6551020408163265,0.3285714285714286,0.8714016680118375,0.9269113149847095,0.6666666666666666,0.024864864864864864,0.9751351351351352,0.9569327731092437,0.9663865546218487,0.6666666666666666,0.017988929889298892,0.9820110701107011,0.8419529837251356,0.9139240506329114,0.0,0.006875934975565972,0.006875934975565934,0.6666666666666666,0.02142689737708188,0.6452397692895847,0.3905090994664353,1.057403559276693,0.8700914470145239,0.9264280274181265,0.6666666666666666,0.021621621621621623,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6906354515050167,0.014760147601476014,0.985239852398524,0.839117859725235,0.9215473608098337,0.023968784838350077,0.0068614740201456085,0.006861474020145586,0.6786510590858417,0.01819088461154882,0.6604601744742928,0.38828752360051444,1.0520759386183738,158.45
0.05,128,0.0003,0.9,0.6551020408163265,0.3285714285714286,0.8714016680118375,0.9269113149847095,0.6666666666666666,0.024864864864864864,0.9751351351351352,0.9569327731092437,0.9663865546218487,0.6666666666666666,0.017988929889298892,0.9820110701107011,0.8419529837251356,0.9139240506329114,0.0,0.006875934975565972,0.006875934975565934,0.6666666666666666,0.02142689737708188,0.6452397692895847,0.3905090994664353,1.057403559276693,0.8700914470145239,0.9264280274181265,0.6666666666666666,0.021621621621621623,0.9783783783783784,0.9600840336134454,0.9695378151260504,0.6906354515050167,0.014760147601476014,0.985239852398524,0.839117859725235,0.9215473608098337,0.023968784838350077,0.0068614740201456085,0.006861474020145586,0.6786510590858417,0.01819088461154882,0.6604601744742928,0.38828752360051444,1.0520759386183738,158.45
