gamma,val_accuracy,val_f1,val_fpr_AAE,val_fpr_SAE,val_fpr_gap,val_fnr_AAE,val_fnr_SAE,val_fnr_gap,test_accuracy,test_f1,test_fpr_AAE,test_fpr_SAE,test_fpr_gap,test_fnr_AAE,test_fnr_SAE,test_fnr_gap
0.22,0.800640512409928,0.7675070028011205,0.18518518518518517,0.05025125628140704,0.13493392890377814,0.15591397849462366,0.4214123006833713,0.2654983221887477,0.7958366693354684,0.7658402203856749,0.2962962962962963,0.06688963210702341,0.22940666418927286,0.16129032258064516,0.4041095890410959,0.24281926646045074
0.24,0.7870296236989591,0.747148288973384,0.1111111111111111,0.051926298157453935,0.05918481295365717,0.16129032258064516,0.4601366742596811,0.29884635167903595,0.7854283426741393,0.7545787545787546,0.3333333333333333,0.07859531772575251,0.2547380156075808,0.15591397849462366,0.4178082191780822,0.26189424068345857
0.26,0.7838270616493195,0.7438330170777988,0.1111111111111111,0.05695142378559464,0.054159687325516466,0.16666666666666666,0.4601366742596811,0.29347000759301445,0.7854283426741393,0.75139146567718,0.2962962962962963,0.06856187290969899,0.22773442338659727,0.1774193548387097,0.4246575342465753,0.24723817940786563
0.28,0.7902321857485989,0.7518939393939394,0.1111111111111111,0.051926298157453935,0.05918481295365717,0.1935483870967742,0.43735763097949887,0.24380924388272468,0.7870296236989591,0.7559633027522936,0.3333333333333333,0.07525083612040134,0.25808249721293197,0.1774193548387097,0.408675799086758,0.2312564442480483
0.3,0.7758206565252201,0.7318007662835249,0.1111111111111111,0.05695142378559464,0.054159687325516466,0.23118279569892472,0.45558086560364464,0.22439806990471992,0.77662129703763,0.7394957983193278,0.37037037037037035,0.06856187290969899,0.30180849746067134,0.1989247311827957,0.4360730593607306,0.2371483281779349
0.32,0.7694155324259407,0.7236084452975048,0.14814814814814814,0.06030150753768844,0.0878466406104597,0.23118279569892472,0.46697038724373574,0.23578759154481102,0.77662129703763,0.7385192127460168,0.37037037037037035,0.06521739130434782,0.3051529790660225,0.20967741935483872,0.4360730593607306,0.22639564000589188
0.34,0.7638110488390712,0.7110675808031341,0.1111111111111111,0.05025125628140704,0.06085985482970407,0.25806451612903225,0.4874715261958998,0.22940701006686753,0.7654123298638911,0.725398313027179,0.3333333333333333,0.07859531772575251,0.2547380156075808,0.23118279569892472,0.4429223744292237,0.211739578730299
0.36,0.7622097678142514,0.7091087169441724,0.1111111111111111,0.051926298157453935,0.05918481295365717,0.24731182795698925,0.49430523917995445,0.2469934112229652,0.7542033626901521,0.7045235803657363,0.3333333333333333,0.06688963210702341,0.2664437012263099,0.25806451612903225,0.4794520547945205,0.22138753866548827
0.38,0.755804643714972,0.6977205153617443,0.07407407407407407,0.05025125628140704,0.023822817792667032,0.27956989247311825,0.5034168564920274,0.22384696401890913,0.7477982385908727,0.6926829268292682,0.3333333333333333,0.061872909698996656,0.27146042363433665,0.2903225806451613,0.4908675799086758,0.2005449992635145
0.4,0.7373899119295436,0.6639344262295082,0.07407407407407407,0.04187604690117253,0.03219802717290154,0.3064516129032258,0.5558086560364465,0.24935704313322066,0.745396317053643,0.68762278978389,0.25925925925925924,0.061872909698996656,0.19738634956026258,0.25268817204301075,0.5182648401826484,0.26557666813963765
0.42,0.7261809447558046,0.6452282157676349,0.07407407407407407,0.04355108877721943,0.03052298529685464,0.3118279569892473,0.5831435079726651,0.2713155509834178,0.733386709367494,0.6659979939819458,0.2222222222222222,0.05852842809364549,0.1636937941285767,0.3064516129032258,0.5365296803652968,0.230078067462071
0.44,0.7253803042433947,0.6408376963350786,0.07407407407407407,0.03685092127303183,0.03722315280104224,0.3010752688172043,0.5990888382687927,0.29801356945158836,0.7301841473178543,0.6585612968591692,0.2222222222222222,0.05351170568561873,0.1687105165366035,0.2903225806451613,0.5593607305936074,0.26903814994844605
0.46,0.7021617293835068,0.596529284164859,0.07407407407407407,0.03350083752093802,0.04057323655313605,0.3655913978494624,0.642369020501139,0.2767776226516766,0.7133706965572458,0.6239495798319328,0.14814814814814814,0.0451505016722408,0.10299764647590734,0.3387096774193548,0.6027397260273972,0.2640300486080424
0.48,0.6893514811849479,0.5698447893569845,0.1111111111111111,0.02847571189279732,0.08263539921831378,0.3924731182795699,0.6719817767653758,0.27950865848580597,0.7077662129703763,0.61211477151966,0.14814814814814814,0.04180602006688963,0.10634212808125851,0.3548387096774194,0.6164383561643836,0.2615996464869642
0.5,0.6733386709367494,0.5353075170842825,0.1111111111111111,0.02512562814070352,0.08598548297040759,0.40860215053763443,0.715261958997722,0.3066598084600876,0.6933546837469976,0.577728776185226,0.1111111111111111,0.030100334448160536,0.08101077666295056,0.4032258064516129,0.6552511415525114,0.25202533510089853
0.52,0.633306645316253,0.44146341463414634,0.1111111111111111,0.018425460636515914,0.09268565047459519,0.5161290322580645,0.7927107061503417,0.27658167389227717,0.6517213771016813,0.4827586206896552,0.1111111111111111,0.01839464882943144,0.09271646228167967,0.4838709677419355,0.7557077625570776,0.2718367948151421
0.54,0.6124899919935949,0.3826530612244898,0.037037037037037035,0.01340033500837521,0.023636702028661825,0.5752688172043011,0.8382687927107062,0.2629999755064051,0.6277021617293835,0.41947565543071164,0.07407407407407407,0.011705685618729096,0.062368388455344974,0.543010752688172,0.8105022831050228,0.2674915304168508
0.56,0.5948759007205765,0.33421052631578946,0.037037037037037035,0.011725293132328308,0.02531174390470873,0.6344086021505376,0.8656036446469249,0.23119504249638723,0.6044835868694955,0.3601036269430052,0.07407407407407407,0.011705685618729096,0.062368388455344974,0.6236559139784946,0.8424657534246576,0.21880983944616295
0.58,0.5580464371497198,0.21367521367521367,0.037037037037037035,0.0016750418760469012,0.03536199516099013,0.7365591397849462,0.9407744874715261,0.2042153476865799,0.5500400320256205,0.18786127167630057,0.037037037037037035,0.0033444816053511705,0.03369255543168587,0.7903225806451613,0.9406392694063926,0.1503166887612314
0.6,0.5812650120096077,0.28843537414965986,0.037037037037037035,0.005025125628140704,0.03201191140889633,0.6774193548387096,0.8952164009111617,0.2177970460724521,0.5716573258606885,0.2579750346740638,0.037037037037037035,0.005016722408026756,0.03202031462901028,0.7043010752688172,0.91324200913242,0.2089409338636028
0.62,0.5900720576461169,0.3191489361702128,0.037037037037037035,0.010050251256281407,0.026986785780755626,0.6451612903225806,0.876993166287016,0.23183187596443533,0.5820656525220176,0.2907608695652174,0.037037037037037035,0.006688963210702341,0.030348073826334695,0.6881720430107527,0.8881278538812786,0.19995581087052583
0.64,0.5460368294635709,0.17467248908296942,0.0,0.0033500837520938024,0.0033500837520938024,0.7849462365591398,0.9544419134396356,0.16949567688049583,0.5388310648518815,0.1504424778761062,0.037037037037037035,0.0033444816053511705,0.03369255543168587,0.8387096774193549,0.952054794520548,0.1133451171011931
0.66,0.5276220976781425,0.10876132930513595,0.0,0.0016750418760469012,0.0016750418760469012,0.8870967741935484,0.9658314350797267,0.07873466088617831,0.5244195356285029,0.09451219512195122,0.0,0.0016722408026755853,0.0016722408026755853,0.8709677419354839,0.9840182648401826,0.11305052290469875
0.68,0.5260208166533227,0.10574018126888217,0.037037037037037035,0.0016750418760469012,0.03536199516099013,0.8924731182795699,0.9658314350797267,0.07335831680015681,0.5204163330664532,0.08269525267993874,0.0,0.0033444816053511705,0.0033444816053511705,0.8924731182795699,0.9840182648401826,0.09154514656061274
0.7000000000000001,0.5420336269015212,0.16129032258064516,0.0,0.0033500837520938024,0.0033500837520938024,0.8064516129032258,0.9567198177676538,0.15026820486442805,0.5292233787029623,0.11976047904191617,0.037037037037037035,0.005016722408026756,0.03202031462901028,0.8387096774193549,0.9771689497716894,0.13845927235233457
0.72,0.522017614091273,0.091324200913242,0.037037037037037035,0.0016750418760469012,0.03536199516099013,0.9032258064516129,0.9726651480637813,0.06943934161216847,0.5204163330664532,0.08269525267993874,0.037037037037037035,0.0016722408026755853,0.03536479623436145,0.8978494623655914,0.9817351598173516,0.08388569745176022
0.74,0.533226581265012,0.1337295690936107,0.037037037037037035,0.0033500837520938024,0.033686953284943234,0.8494623655913979,0.9612756264236902,0.11181326083229237,0.5236188951160928,0.09711684370257967,0.037037037037037035,0.0033444816053511705,0.03369255543168587,0.8709677419354839,0.9817351598173516,0.11076741788186772
