gamma,val_accuracy,val_f1,val_fpr_AAE,val_fpr_SAE,val_fpr_gap,val_fnr_AAE,val_fnr_SAE,val_fnr_gap,test_accuracy,test_f1,test_fpr_AAE,test_fpr_SAE,test_fpr_gap,test_fnr_AAE,test_fnr_SAE,test_fnr_gap
0.68,0.8821630347054076,0.9321561338289963,0.8888888888888888,0.5527638190954773,0.3361250697934115,0.008648648648648649,0.03505535055350553,0.02640670190485688,0.8862291554599246,0.9345910004638937,0.7777777777777778,0.5535117056856187,0.2242660720921591,0.0075675675675675675,0.02952029520295203,0.021952727635384462
0.7000000000000001,0.8837772397094431,0.9330232558139535,0.8888888888888888,0.542713567839196,0.34617532104969284,0.0075675675675675675,0.03551660516605166,0.02794903759848409,0.8835395373856912,0.9329825104472992,0.7407407407407407,0.5585284280936454,0.18221231264709525,0.0075675675675675675,0.033210332103321034,0.025642764535753468
0.72,0.8827011030400861,0.932528628907459,0.9259259259259259,0.5544388609715243,0.37148706495440165,0.005405405405405406,0.03459409594095941,0.029188690535554007,0.8854222700376546,0.9339739615623063,0.7407407407407407,0.5451505016722408,0.19559023906849993,0.0075675675675675675,0.03367158671586716,0.026104019148299594
0.74,0.8853914447134786,0.933953488372093,0.9259259259259259,0.5360134003350083,0.3899125255909176,0.008648648648648649,0.03367158671586716,0.02502293806721851,0.8838084991931145,0.9331683168316832,0.7407407407407407,0.560200668896321,0.18054007184441967,0.008648648648648649,0.031826568265682656,0.023177919617034005
0.76,0.8845843422114609,0.9336426914153132,0.9259259259259259,0.5510887772194305,0.3748371487064954,0.006486486486486486,0.031826568265682656,0.02534008177919617,0.884077461000538,0.9332300542215337,0.8148148148148148,0.5484949832775919,0.26631983153722283,0.008648648648648649,0.03367158671586716,0.02502293806721851
0.78,0.8867366155501749,0.9347388001860176,0.8888888888888888,0.5343383584589615,0.35455053042992735,0.008648648648648649,0.03228782287822878,0.02363917422958013,0.8851533082302313,0.9338906951540487,0.7777777777777778,0.5501672240802675,0.22761055369751027,0.00972972972972973,0.03136531365313653,0.021635583923406802
0.8,0.8861985472154964,0.9343269678621332,0.9259259259259259,0.525963149078727,0.39996277684719894,0.008648648648648649,0.03505535055350553,0.02640670190485688,0.8870360408821947,0.9349039057656541,0.8148148148148148,0.5367892976588629,0.2780255171559519,0.0075675675675675675,0.03228782287822878,0.024720255310661216
0.8200000000000001,0.8843153080441216,0.9334159182409415,0.9259259259259259,0.5460636515912898,0.37986227433463615,0.00972972972972973,0.03228782287822878,0.022558093148499055,0.8889187735341582,0.9359987602665427,0.7777777777777778,0.5334448160535117,0.2443329617242661,0.0075675675675675675,0.03044280442804428,0.022875236860476714
0.84,0.8837772397094431,0.9329608938547486,0.9259259259259259,0.5360134003350083,0.3899125255909176,0.010810810810810811,0.03551660516605166,0.024705794355240847,0.8867670790747714,0.9346577681204408,0.7777777777777778,0.5317725752508361,0.2460052025269417,0.0075675675675675675,0.03459409594095941,0.027026528373391846
0.86,0.8835082055421039,0.9327326394283051,0.9259259259259259,0.5309882747068677,0.3949376512190582,0.008648648648648649,0.038284132841328415,0.029635484192679765,0.8883808499193114,0.9356489378198171,0.7777777777777778,0.5317725752508361,0.2460052025269417,0.0075675675675675675,0.031826568265682656,0.02425900069811509
0.88,0.8840462738767824,0.9330433431722852,0.9259259259259259,0.5293132328308208,0.39661269309510516,0.008648648648648649,0.03782287822878229,0.02917422958013364,0.8881118881118881,0.9353434877214797,0.7777777777777778,0.520066889632107,0.2577108881456708,0.008648648648648649,0.03505535055350553,0.02640670190485688
0.9,0.8864675813828357,0.9344313238036047,0.8888888888888888,0.5226130653266332,0.36627582356225563,0.005405405405405406,0.03736162361623616,0.03195621821083076,0.885691231845078,0.9340369393139841,0.7777777777777778,0.5351170568561873,0.24266072092159052,0.0075675675675675675,0.03551660516605166,0.02794903759848409
0.92,0.8853914447134786,0.9338098197638285,0.8888888888888888,0.525963149078727,0.36292573981016185,0.003243243243243243,0.03920664206642067,0.03596339882317742,0.8859601936525013,0.9340590979782271,0.7777777777777778,0.5234113712374582,0.2543664065403196,0.0075675675675675675,0.038284132841328415,0.03071656527376085
0.9400000000000001,0.8832391713747646,0.9324828873677661,0.9259259259259259,0.52428810720268,0.4016378187232459,0.00972972972972973,0.04012915129151291,0.030399421561783185,0.8894566971490049,0.9359912786170378,0.7777777777777778,0.5050167224080268,0.27276105536975104,0.0075675675675675675,0.03736162361623616,0.029794056048668596
0.96,0.8878127522195319,0.9350972762645915,0.9259259259259259,0.507537688442211,0.4183882374837149,0.0075675675675675675,0.03782287822878229,0.030255310661214722,0.8886498117267349,0.9355942750466708,0.7407407407407407,0.5150501672240803,0.22569057351666044,0.0075675675675675675,0.03643911439114391,0.028871546823576344
0.98,0.8818940005380683,0.9318217114458767,0.9259259259259259,0.5376884422110553,0.38823748371487066,0.008648648648648649,0.03920664206642067,0.030557993417772017,0.8838084991931145,0.9330232558139535,0.7777777777777778,0.5468227424749164,0.23095503530286143,0.008648648648648649,0.03505535055350553,0.02640670190485688
